Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month
SPY,SPDR S&P 500 ETF TRUST,675.43,USD,-0.4187123122060583,10966060,0.1371070031986116,0,USD,Miscellaneous,,681.9129890721917,681.7228242897148,676.8541138148319,1.3565629736340528,-0.8848648490006876
QQQ,"Invesco QQQ Trust, Series 1",606.13,USD,-0.2681979728840324,10801471,0.1461490636503443,0,USD,Miscellaneous,,608.3633739859649,609.3879080252667,605.9109348971997,2.0034498716815974,0.989686599243563
