Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month
BAC/PP,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 4.125% Non-Cumulative Preferred Stock, Series PP",17.2001,USD,-0.11556329849012664,8673,0.1654293954283273,343763084925.0,USD,Finance,,17.261089234973653,17.245987133122007,17.2346187274614,0.29212827988338474,0.5265926358854449
BML/PJ,Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Pref,19.8,USD,0.6097560975609807,1405,0.04642494853604459,343763084925.0,USD,Finance,,20.20364333533163,20.303927846693476,20.4627245058398,-0.15128593040845986,-4.899135446685877
GE,GE Aerospace,324.3,USD,0.7361848849128706,358327,0.07786969606724832,340130242298.20703,USD,Electronic technology,Strong buy,324.023316003669,319.3410112781908,311.29877896649805,1.3785988933696036,4.380572274614572
RHHBF,Roche Holding Ltd,436.5,USD,-6.129032258064516,59,1.745562130177515,337272688756.412,USD,Health technology,Buy,456.55244212779564,445.08430952812495,427.5908088116788,6.11143523920653,-8.107197743205404
KO,Coca-Cola Company (The),77.64,USD,-0.2056555269922835,1501920,0.08471260069139316,333908158038.8839,USD,Consumer non-durables,Strong buy,77.15161268265274,75.75839078713737,74.19534584120142,1.3312451057165178,-1.0955414012738847
CAT,"Caterpillar, Inc.",714.79,USD,1.4145455577310395,480670,0.16471331959757138,332582750875.76013,USD,Producer manufacturing,Buy,701.3171038443588,675.4102109869707,635.2931052085478,7.451670124169437,3.2083399511962565
AMD,"Advanced Micro Devices, Inc.",202.8501,USD,0.08392539964475568,6084804,0.1809596207316291,330728999857.1415,USD,Electronic technology,Strong buy,207.03839048085734,209.81994073458517,207.43064276691513,7.124049429657786,2.901689240602649
ACGBF,Agricultural Bank of China,0.6702,USD,-5.097706032285475,1500,0.3004627125773691,329744975893.187,USD,Finance,Buy,0.7024413320899866,0.7056830471905723,0.6974103378504934,-4.90919409761634,-5.798018131983977
NVSEF,Novartis AG,162.85,USD,3.0696202531645533,272,0.0014661033667554594,309937371983.78174,USD,Health technology,Buy,157.1492214671726,151.19020357141738,144.46033870419703,-3.2037565382786584,4.886885113919978
CSCO,"Cisco Systems, Inc.",78.04,USD,2.401259677207732,3151491,0.15097840537939775,308249651199.69824,USD,Electronic technology,Strong buy,78.35550352922652,77.65795517748207,76.22471124774961,1.114278310443119,-6.600442822093232
AZN,AstraZeneca PLC,196.48,USD,0.7848166196460638,196726,0.10257933909050483,304704931293.44305,USD,Health technology,Strong buy,196.14304180897236,192.22545045378212,186.0345953327653,3.231229969001196,3.160768665336544
PCCYF,"PetroChina Co., Ltd.",1.25,USD,-7.407407407407414,10710,0.1792270644581519,304174477879.3468,USD,Energy minerals,Strong buy,1.2034583201133893,1.1673202686027673,1.122436645411514,-6.716417910447767,8.695652173913052
BABAF,Alibaba Group Holding Limited,17.984,USD,12.04984423676013,120,0.00804289544235925,302548793950.9369,USD,Retail trade,Strong buy,19.240446158938294,19.529790005022267,19.455452506116604,10.60678745833181,-18.125034144920136
LVMHF,LVMH-Moet Hennessy Louis Vuitton,585.085,USD,-0.833050847457621,130,0.01928611696288164,290839764798.23724,USD,Consumer non-durables,Buy,630.6746043366155,648.7788967421773,656.8745250414754,1.7539130434782673,-8.069103136195087
MRK,"Merck & Company, Inc.",117.57,USD,0.39279310050379446,695961,0.06774785715926662,290679139518.25696,USD,Health technology,Strong buy,116.67565594205887,113.18733218400237,108.0922424862952,2.252565663593659,-2.641603179860891
HBCYF,HSBC Holdings Plc,16.5485,USD,3.8174404015056536,966,0.09243488412148584,284224468218.52563,USD,Finance,Buy,16.79017405674424,16.459626212997176,15.845135811777537,0.38519866545344994,-5.437142857142853
TOYOF,Toyota Motor Corp.,21.435,USD,-5.893974316759965,1034,0.00914190733430293,279370728046.875,USD,Consumer durables,Strong buy,22.7732628426241,22.536035340010972,21.981884762262855,10.775193798449598,-12.151639344262296
RTX,RTX Corporation,207.08,USD,-0.5522739278682118,446260,0.0598583540967306,277960910019.36804,USD,Electronic technology,Buy,202.0612114642774,197.10184564980565,189.70208020800015,-2.207740076975742,5.140768195780762
AMAT,"Applied Materials, Inc.",343.0,USD,1.1978521272201577,767243,0.10848573780243317,272208185066.12967,USD,Producer manufacturing,Strong buy,336.29899849295646,320.3470074100185,296.7440946662397,7.026959560659006,10.856145567370147
CICHF,China Construction Bank Corp.,1.01,USD,2.53807106598985,545268,5.583495721253242,270485155715.971,USD,Finance,Strong buy,0.9941106863029735,0.9929116977375247,0.9888807117545035,8.13704496788008,-0.980392156862746
PM,Philip Morris International Inc,172.36,USD,-0.5137085137085058,511685,0.10216484814428295,268309289897.766,USD,Consumer non-durables,Strong buy,175.89048581284942,173.3850202455528,170.3058554540032,1.687315634218297,-4.153923149641327
LRCX,Lam Research Corporation,213.57,USD,1.1461046649301385,1190969,0.11582519836262295,266700013926.18848,USD,Producer manufacturing,Strong buy,217.7234584546635,209.48374866615865,193.835922574578,9.52307692307692,-3.217474056283135
NSRGF,Nestle S.A.,102.002,USD,-0.11555033294164631,20,0.006893699158968703,257987049262.86246,USD,Consumer non-durables,Buy,101.7948237480187,100.589883024068,99.4406990366422,-1.3901778808971408,0.9920792079207874
MS/PK,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of Fixed-to-Floating Rate Non-Cumulative Preferred Stock, Series K",24.66,USD,0.12180267965895711,1902,0.0247849559747772,254772168976.0,USD,Finance,,24.733048266912306,24.71538414763424,24.66022126620694,0.2031694433157282,0.3254678600488277
MS/PL,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 4.875% Non-Cumulative Preferred Stock, Series L",20.8501,USD,-0.33413001912046136,2289,0.0465109663471112,254772168976.0,USD,Finance,,20.851675794093968,20.846830682710824,20.838480104453595,0.2890812890812989,1.8071289062500038
MS/PI,Morgan Stanley Depository Shares Representing 1/1000th Preferred Series 1 Fixed to Floating Non (Cum),25.32,USD,0.15822784810126245,314,0.003910482334333786,254772168976.0,USD,Finance,,25.266835942482246,25.250523479210113,25.229664459309525,0.15822784810126245,0.5160778086542239
MS/PQ,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 6.625% Non-Cumulative Preferred Stock, Series Q",26.22,USD,0.3060443764345765,838,0.006103885509171852,254772168976.0,USD,Finance,,26.288201049982597,26.290887940504454,26.269496982276447,-0.1903311762466719,-0.19033117624667192
MS/PO,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 4.250% Non-Cumulative Preferred Stock, Series O",17.92,USD,0.3921568627450996,12507,0.0959200060740901,254772168976.0,USD,Finance,,17.890626621067828,17.882621575027798,17.883339147419406,1.185770750988147,1.2429378531073583
MS/PP,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 6.500% Non-Cumulative Preferred Stock, Series P",25.77,USD,0.19440124416796545,2010,0.03274127550887435,254772168976.0,USD,Finance,,25.693653994528447,25.679397076964534,25.67593186230334,0,0.8215962441314588
MS/PA,Morgan Stanley Dep Shs repstg 1/1000 Pfd Ser A,19.8499,USD,0.10035300050430337,9578,0.09112003051921673,254772168976.0,USD,Finance,,19.94283194159245,20.011568217839113,20.208443068422497,0.6587221095334828,-1.63577799801783
MS/PE,Morgan Stanley DEPOSITARY SHARES REP 1/1000TH SHARES FIXED/FLTG PREFERRED STOCK SERIES E,25.5,USD,-0.01960399921583613,5241,0.08474480349909855,254772168976.0,USD,Finance,,25.50978137838937,25.52240671483129,25.532517173047037,0.11778563015312578,-0.03606541953491241
MS/PF,Morgan Stanley Dep Shs Rpstg 1/1000th Int Prd Ser F Fxd to Flag,25.35,USD,0,456,0.008710252310795556,254772168976.0,USD,Finance,,25.322105357155863,25.318628789729804,25.319433627635902,0.03946329913181359,0.3165809259992159
MS,Morgan Stanley,160.43,USD,-0.012464942349630297,531571,0.07433830405331437,254740411772.01422,USD,Finance,Buy,169.3160101299697,170.83979829500964,169.09112262393077,1.5894123606889687,-10.319190564033754
UNH,UnitedHealth Group Incorporated,279.435,USD,-2.011081109513628,1064310,0.13760429183792486,253636410931.39328,USD,Health services,Strong buy,295.2426674977581,303.6472254522066,312.86487001377884,-0.9095744680851056,4.609451059686963
GS/PA,"Goldman Sachs Group, Inc. (The) Depositary Shares each representing 1/1000th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series A",19.887756,USD,-0.41183775663494904,3760,0.05596154132372859,246907348782.0,USD,Finance,,20.03790976869768,20.094141823691615,20.260507463474998,-0.061527638190949925,-1.2524528301886844
GS/PC,"Goldman Sachs Group, Inc. (The) Depositary Share repstg 1/1000th Preferred Series C",19.94,USD,0.05017561465128732,3913,0.21742391829794802,246907348782.0,USD,Finance,,20.168372967673267,20.242677431932922,20.402101526634517,-0.25012506253125144,-2.254901960784301
GS/PD,"Goldman Sachs Group, Inc. (The) Dep Shs repstg 1/1000 Pfd Ser D Fltg",19.715,USD,-0.17721518987341844,5394,0.03219010903101446,246907348782.0,USD,Finance,,19.896558991702598,19.939671088564545,20.06744499547046,-0.5297679112008095,-1.6708229426433958
GS,"Goldman Sachs Group, Inc. (The)",829.775,USD,-0.27102388135043154,398711,0.1458267293422679,246238170901.9916,USD,Finance,Buy,872.4129150251923,874.4732238454463,858.1854888263732,2.4413580246913553,-8.60200248934319
WFC/PZ,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",19.6099,USD,0.10158244002041761,10542,0.06504315849873825,243240671207.0,USD,Finance,,19.72239379280569,19.697806290680937,19.66698431032364,0.15270684371808668,0.6668377823408586
WFC/PD,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",17.6414,USD,-0.048725212464576326,2836,0.04462859597744651,243240671207.0,USD,Finance,,17.762388618325584,17.7473363618952,17.723000792384415,0.2352272727272695,0.4063745019920351
WFC/PA,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",19.2787,USD,-0.16209218021749408,1505,0.010827104450983073,243240671207.0,USD,Finance,,19.39907785215197,19.39704599541067,19.387915939327797,0.20114345114346247,0.14909090909091227
WFC/PC,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",17.955,USD,-0.08347245409015341,8572,0.13154724544180815,243240671207.0,USD,Finance,,18.115066470931794,18.11995736033504,18.10951929707913,0.2512562814070249,-0.8558807288790786
WFCNP,Wells Fargo & Co.,2.75,USD,30.95238095238095,102,0.12092471843509188,243240671207.0,USD,Finance,,1.9197990897546844,1.6738678522673605,1.4613132538781204,0,30.952380952380945
WFC/PL,Wells Fargo & Company 7.50% Non-Cumulative Perpetual Convertible,1197.995,USD,0.2506276150627524,1262,0.1762865284684584,243240671207.0,USD,Finance,,1222.5153185853521,1225.552208557482,1225.4589648667827,0.002921633443508504,-3.144580358803144
WFC/PY,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",24.36,USD,-0.16393442622950471,307,0.005441911582231361,243240671207.0,USD,Finance,,24.46273859820859,24.435097673600733,24.378749470521633,0.1644736842105228,0.995024875621884
WFC,Wells Fargo & Company,78.29,USD,-0.6850183940124217,3321317,0.17664995669351122,241574427867.51282,USD,Finance,Strong buy,84.5526689920249,85.96511121661285,86.08612966755133,-1.4352259851441527,-15.590296495956865
BACHF,"Bank of China, Ltd.",0.605,USD,3.4541723666210666,360,0.028450626308926384,239865496868.9252,USD,Finance,Strong buy,0.5875795060700683,0.5849314445124673,0.5817618056846379,0,2.5423728813559348
TMUS,"T-Mobile US, Inc.",217.26,USD,-0.11034482758621109,474942,0.09211851044759241,239390710400.68716,USD,Communications,Strong buy,212.20332501014792,210.3945244101803,211.8899578546246,-1.2454545454545496,7.821339950372204
RYDAF,SHELL PLC,42.358,USD,0.8523809523809452,1329,0.16890346194906208,238655662641.4471,USD,Energy minerals,Buy,39.75137995289081,38.79619934300209,37.95354369491795,3.7931879441313274,8.610256410256403
CTATF,CONTEMPORARY AMPEREX TECHNOLOGY CO LTD,64.35,USD,-0.8932696750346719,1083,0.41813057410910776,238165646394.5776,USD,Producer manufacturing,Strong buy,64.9625055391259,64.75962274295078,63.441995686816576,0.1712328767123279,-2.5000000000000084
HESAF,Hermes International SA,2249.0,USD,0.8068130883012102,41,0.6602254428341384,235343543235.7327,USD,Consumer non-durables,Buy,2388.3054861905953,2422.0940392561724,2451.568925546637,3.7284114378907205,-4.295021553833512
MCD,McDonald's Corporation,327.525,USD,-0.9900241837968664,283760,0.0924622448820326,232673299627.37482,USD,Consumer services,Buy,325.72897861244076,321.90127590386044,317.7947137984285,0.5294659300184057,1.4323319913285848
IBM,International Business Machines Corporation,247.82,USD,-2.175028618797623,921806,0.14284918642664482,232463677467.65118,USD,Technology services,Buy,265.9648405452357,274.0779114646411,278.49316081294313,-2.9602944631529495,-15.275213675213678
INTC,Intel Corporation,46.245,USD,1.4589732338745045,18877795,0.2637115433869891,230993784279.43765,USD,Electronic technology,Buy,45.04481684170014,43.84522359655938,41.44911982709139,8.200748713149263,-5.8146639511201705
RY,Royal Bank Of Canada,164.24,USD,0.48947626040137754,120150,0.09475864425183733,229379200791.28778,USD,Finance,Strong buy,166.66250905558834,165.45829888120414,161.76150305183884,1.6273745436544738,-3.4847505435740604
SAPGF,SAP SE,200.46,USD,-2.2098638957997956,13,0.00014873784497168832,228242485138.64835,USD,Technology services,Strong buy,208.43821688100115,216.5753177292046,227.27639036917589,0.16489281966722255,0.41576917297000077
LRLCF,L'Oreal Co.,424.235,USD,-0.6591733988994258,7,0.010593220338983052,225873906442.72202,USD,Consumer non-durables,Buy,446.95221276990065,446.8804974613984,444.38892724641,0.8268210490590653,-10.49894514767932
GEV,GE Vernova Inc.,836.7,USD,0.7950849295265658,389058,0.1598689746497111,225515309266.54825,USD,Producer manufacturing,Strong buy,788.7011984758582,753.7832879668866,711.6424983266821,6.9224183098411665,10.372393050773674
LIN,Linde plc,476.855,USD,-1.3988255241718677,279548,0.10417146832067274,220971822339.15488,USD,Process industries,Strong buy,474.8376297330842,465.86556611061263,459.08234937775705,-1.2027099821820757,4.597549874422847
PEP,"PepsiCo, Inc.",160.54,USD,-0.6128892465795884,419104,0.06427976248831441,219401836483.85275,USD,Consumer non-durables,Buy,160.06051367117908,157.19446782452798,154.00686547922038,0.8607149588490323,-4.126604956703492
VZ,Verizon Communications Inc.,50.455,USD,0.009910802775015763,2898604,0.12085813376119134,212803253576.72903,USD,Communications,Buy,47.94603694137371,46.27414212018322,44.88236316512695,-1.0686274509803955,7.419629550777091
