Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month,Performance % YTD,SMA 5,SMA 20,SMA 50,SMA 200,PE Ratio TTM,EPS Forecast Next Qtr,EPS Growth YoY TTM
NVDA,NVIDIA Corporation,175.75,USD,0.7740825688073362,166956760,0.9115720427514927,4270725000000.0,USD,Electronic technology,Strong buy,177.05089406134874,179.0037120324411,179.33552225594642,4.129636212821423,0.4228329809725211,-7.419601232649411,170.81599999999997,177.92050000000003,182.76959999999977,179.65419999999997,35.85563897502856,1.763872,66.7494471848954
AAPL,Apple Inc.,255.63,USD,0.7250088655975426,38732355,0.8775248469034981,3752929593000.0,USD,Electronic technology,Strong buy,255.2611720445113,257.1791109614755,257.01880354794247,2.2233774543127933,-2.5837429975991877,-6.106407595820095,251.548,253.629,260.1976000000001,248.86090000000004,32.342670614134974,1.947064,25.648607401755065
GOOG,Alphabet Inc.,294.9,USD,2.8027609286759967,24241530,0.9688953734700645,3474806624084.0,USD,Technology services,Strong buy,298.88537114621806,301.375869249258,296.3566724783349,7.065059541097872,-2.662023666100044,-7.1444314997323595,281.8799999999999,296.8550000000001,310.85479999999995,264.88630000000006,27.290646776298132,2.604773,34.30151628138206
GOOGL,Alphabet Inc.,297.39,USD,3.4184170260119573,37543471,1.0789714665906731,3474806624084.0,USD,Technology services,Strong buy,299.8834410625061,301.9679758099847,296.57230648189983,7.586281745170381,-1.9243136284937046,-6.156516251183336,282.74199999999985,297.8385000000002,311.0731999999997,264.40065000000027,27.52107644897695,2.603749,34.30151628138206
MSFT,Microsoft Corporation,369.37,USD,-0.21611691925331908,29231547,0.7989478400136929,2742804953100.0,USD,Technology services,Strong buy,389.9175726678315,406.87849951137713,426.26514258804167,2.0655162408986096,-5.978032607450589,-23.744542048164163,364.24800000000005,387.35799999999983,405.0196000000003,477.4434500000003,23.11032415894487,4.053215,28.732401172718202
AMZN,"Amazon.com, Inc.",210.57,USD,1.1043357180582813,45577574,0.9944608983366219,2260447893000.0,USD,Retail trade,Strong buy,210.0019311630796,213.81783417601054,217.3095234424238,4.511614055985707,2.9430457100953222,-8.978127431486127,205.3340000000002,209.82599999999988,215.4288000000002,224.58124999999995,29.359192437466884,1.624569,29.884099963781235
AVGO,Broadcom Inc.,313.49,USD,1.2859035249265027,19133244,0.7677585210869815,1484271698300.0,USD,Electronic technology,Strong buy,318.49631337584685,324.1092632254871,326.67933409632803,4.194502609100277,1.3350142229118165,-11.135993196796816,305.3010000000001,321.4952499999998,325.11649999999963,327.53407500000003,61.152075530586764,2.383135,147.2579945015193
TSLA,"Tesla, Inc.",381.26,USD,2.5581708137188945,57892883,0.8968835903863376,1430651461800.0,USD,Consumer durables,Buy,389.90881571272604,399.8574627748045,404.50491745661805,4.209260372820198,-2.3911930363543346,-16.71909130624727,368.44599999999934,386.10774999999956,404.8964999999998,396.7583749999999,354.33085501858733,0.409657,-47.21091105332875
META,"Meta Platforms, Inc.",579.23,USD,1.2409767010994044,23281963,1.0957550062615848,1266880271400.0,USD,Technology services,Strong buy,602.6694698601943,619.1505425144423,634.9815022477832,7.9887393265968205,-9.091907841044627,-12.59874005054887,552.1999999999996,606.6330000000005,640.4122000000002,685.6890750000005,24.65763338143707,6.626449,-1.8041592642909376
BRK.A,Berkshire Hathaway Inc.,716258.0,USD,-0.2620658924443702,250,1.3054830287206267,1032700255618.0,USD,Finance,Buy,728120.8472450019,733231.4926503106,736712.6570369939,1.6689836526758872,-3.121842618879837,-4.4989333333333335,712659.5979999993,727907.4440000004,734197.5428000009,736197.9170999991,15.382552010431455,7756.953898,-24.793607676757496
WMT,Walmart Inc.,124.74,USD,0.37013196009011406,16947245,0.7786193599078729,994477176000.0,USD,Retail trade,Strong buy,123.46518236040171,121.94904583245719,118.82786296891594,0.8325923530838262,-2.1340028244155023,11.949741978909579,123.51799999999996,123.42449999999997,124.35700000000017,109.10420000000013,45.697329376854604,0.659394,13.38317757009344
LLY,Eli Lilly and Company,954.52,USD,3.7781184426541414,6166753,2.00536602420083,901848631880.0,USD,Health technology,Strong buy,965.406079013298,978.9160892442902,972.9015339149531,7.432919142805687,-8.6251459861002,-11.322928279450029,907.2319999999997,943.6630000000001,1000.1886000000019,897.2821999999998,42.25502999181035,7.263866,96.61679330844018
JPM,JP Morgan Chase & Co.,295.38,USD,0.4147402774000443,10910688,0.935044129371678,796648721400.0,USD,Finance,Strong buy,294.18934477641255,298.1439494770656,300.4125094978854,3.7367422912130315,0.1933448661849982,-8.409302325581397,289.56199999999956,288.81950000000006,299.20079999999996,302.27715000000035,14.761471649458775,5.386451,1.3323475345747045
JPM/PD,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 5.75% Non-Cumulative Preferred Stock, Series DD",24.31,USD,0.4545454545454522,109212,0.7427346497969266,793359081459.0,USD,Finance,,24.594897687245904,24.71566809296565,24.80423188161426,-0.2871205906480734,-2.876548142229334,-2.604166666666675,24.304000000000006,24.600999999999935,24.875100000000025,24.942963500000037,1.2148804109903948,5.386451,1.3323475345747045
JPM/PJ,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of JPMorgan Chase & Co. 4.75% Non-Cumulative Preferred Stock, Series GG",19.68,USD,0.9748589020010329,83655,0.9010362644073711,793359081459.0,USD,Finance,,19.90419969029406,20.052547588222122,20.196113699695026,0.2547121752419802,-3.671071953010279,-3.006407097092161,19.583999999999953,19.839750000000034,20.19735000000006,20.48704000000007,0.9834984158079378,5.386451,1.3323475345747045
JPM/PC,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 6.00% Non-Cumulative Preferred Stock, Series EE",25.04,USD,0.9270455461507475,224133,0.8989119593034518,793359081459.0,USD,Finance,,25.043935751530885,25.10011640145816,25.160413765316182,0.32051282051281366,-0.7923930269413602,-0.47694753577106913,24.889999999999965,25.026999999999994,25.1525,25.32043549999995,1.2513618054792055,5.386451,1.3323475345747045
