Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month,Performance % YTD,SMA 5,SMA 20,SMA 50,SMA 200,PE Ratio TTM,EPS Forecast Next Qtr,EPS Growth YoY TTM
NVDA,NVIDIA Corporation,209.25,USD,-1.838907913871552,120592519,0.8491483642653174,5084774956323.223,USD,Electronic technology,Strong buy,194.25710223325856,190.2807226487955,186.8617295027917,-0.188413747048587,23.977959473871312,10.227302657571043,209.38799999999998,194.98000000000002,186.71139999999986,183.57655,42.69014199445079,1.740383,66.7494471848954
GOOGL,Alphabet Inc.,349.94,USD,0.045743038481338275,32300412,1.3922521226606388,4227777346784.175,USD,Technology services,Strong buy,326.0030943440142,319.4338963853264,310.0766667267448,1.1445748309150758,26.597207148542065,10.426001893341756,346.66999999999973,328.15400000000017,312.2255999999997,279.10525000000024,32.38416050490936,2.628107,34.30151628138206
GOOG,Alphabet Inc.,347.31,USD,-0.054676258992805093,20748301,1.336148550876859,4223533783608.4995,USD,Technology services,Strong buy,324.3244309827199,318.1988311911268,309.3165449616385,0.99744096777946,26.09279697937845,9.357977266286731,344.67999999999995,326.06050000000005,311.068,279.3047,32.140774947019686,2.628064,34.30151628138206
AAPL,Apple Inc.,270.22,USD,-0.1810055040449013,28447415,0.7020288980808832,3967137430578.337,USD,Electronic technology,Strong buy,263.89753775186443,262.43088681159674,260.6263296115745,1.5521064301552305,8.05774383172713,-0.747461019999621,270.60600000000017,264.36449999999996,260.68840000000006,254.52244999999996,34.18861813304993,1.945766,25.648607401755065
MSFT,Microsoft Corporation,424.46,USD,-1.11589982527665,32837122,0.9996689113250543,3151882445547.0605,USD,Technology services,Strong buy,406.3517290348553,410.3085504591666,422.17437795906005,0.4936371707605752,17.288163693889114,-12.371357494554953,423.78000000000003,401.60349999999977,395.62720000000036,468.9487000000003,26.55713293582516,4.264826,28.732401172718202
AMZN,"Amazon.com, Inc.",263.04,USD,1.2860993453985492,64483080,1.464921350770902,2828798566715.7964,USD,Retail trade,Strong buy,239.4737650172397,232.99740891561657,229.21235582931257,-0.15941698929627235,30.553901131625985,13.70277513616323,260.5860000000002,241.7164999999999,222.3274000000002,226.95854999999995,36.67493934915368,1.633268,29.884099963781235
AVGO,Broadcom Inc.,405.45,USD,1.4055973788860276,15101465,0.7898970502555779,1919671063459.7483,USD,Electronic technology,Strong buy,373.30936401528686,360.81029844598197,350.9114491719771,-3.5733396753671522,34.759198324857906,14.931613634753033,413.23600000000005,380.32099999999963,346.05129999999946,338.7029250000001,79.09058988764045,2.385291,147.2579945015193
META,"Meta Platforms, Inc.",669.12,USD,-0.3306819197426084,16505236,1.4345491298716957,1698509750118.5063,USD,Technology services,Strong buy,643.9430539756632,641.0109586297984,644.773490802641,-0.27943576330673103,24.74738058838883,0.9649552982006083,670.6519999999997,643.7090000000006,631.6614000000002,679.2440250000004,28.484221549621342,7.145485,-1.8041592642909376
TSLA,"Tesla, Inc.",372.8,USD,-0.8563374288601593,44958478,0.696071196733189,1400133729404.6785,USD,Consumer durables,Buy,379.23115579834206,387.01391457684457,393.92186773275535,0.19081405036416899,1.8969004537254681,-18.567059851463522,375.5019999999995,371.0584999999995,384.7260999999999,401.7925249999998,340.5810341677325,0.442424,-39.80422349318082
BRK.B,Berkshire Hathaway Inc. New,475.38,USD,-0.5813953488372154,3140401,0.6497490581962402,1025490932268.279,USD,Finance,Buy,478.3013170403284,482.0866091394691,485.7105956645008,1.1877394636015293,0.9985552817200621,-5.106196103481312,473.2439999999998,475.44399999999933,483.4664,489.8731000000007,15.314090586946717,5.07677,-24.793704785855137
