Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Performance % 1 week,Performance % 1 month,Performance % YTD,SMA 5,SMA 20,SMA 50,SMA 200,PE Ratio TTM,EPS Forecast Next FY,EPS Growth YoY TTM
NVDA,NVIDIA Corporation,230.36,USD,0.8360691617421865,135351569,0.8496626985532842,5551676014709.0,USD,Electronic technology,Strong buy,217.36246646396953,213.4173868875916,208.51089369563923,1.319493314567206,6.225214424052384,21.34748597466221,224.28799999999984,220.08199999999994,210.5663999999998,196.67945000000006,29.120420701337448,9.254931,125.14871211043119
AAPL,Apple Inc.,319.97,USD,-2.510587733463317,39605721,1.0685357236204853,4669699692424.999,USD,Electronic technology,Buy,314.32112957852354,310.24773245912104,302.8825837292842,0.9862866701383957,3.4296612361003405,17.52584892839435,323.02400000000034,313.13999999999993,315.15139999999997,283.8702999999998,36.679926174727456,8.828614,32.60922440789274
GOOG,Alphabet Inc.,335.31,USD,-1.1118320160434063,12700311,0.79126739066566,4121955679229.9995,USD,Technology services,Strong buy,343.6893135792839,345.45916306705817,343.206685350526,-0.6812594413672615,-11.760526315789473,5.579520765767193,335.12200000000007,340.81500000000005,346.5301999999998,334.78380000000004,16.84526231707133,20.5677,112.01789423230548
MSFT,Microsoft Corporation,499.7,USD,-2.0426566298125963,18101758,0.8182544401485637,3710545132099.0,USD,Technology services,Strong buy,473.23793781510955,455.9702261656246,443.5559695424185,-1.114123444086042,0.67391282449053,3.161741176956346,502.9899999999998,495.70949999999993,444.17220000000015,431.04650000000055,27.845576025053774,19.723885,31.54908515130189
AMZN,"Amazon.com, Inc.",258.51,USD,-0.15063731170335512,30749804,0.9607265060771224,2788370254612.0005,USD,Retail trade,Strong buy,258.9710752771955,255.93668635585553,251.5163329292381,0.07355218333849402,-8.19631378955218,11.7446183107115,257.416,262.1969999999998,253.94940000000017,239.12285,20.792915399835913,12.714129,89.7295812477109
AVGO,Broadcom Inc.,357.895,USD,0.20579012207412833,32862699,1.2305199527063824,1702714069792.0002,USD,Electronic technology,Strong buy,378.4677376194319,381.63659255443474,380.1829971206647,-4.203693790149904,-15.130424472373727,1.4513500106300063,364.463,378.32324999999975,383.66129999999947,369.8335500000001,45.67842146239359,11.613057,100.17117163149555
META,"Meta Platforms, Inc.",616.77,USD,0.9972489683631415,15965403,0.9567262343801456,1571225408004.0,USD,Technology services,Strong buy,590.9895574054964,594.2739656231165,601.4036698170385,7.91181873851807,2.717106194469184,-6.934248745709009,594.2359999999999,576.8810000000004,595.4916000000003,622.2900500000003,23.23252108468907,31.398658,-3.857269092594742
TSLA,"Tesla, Inc.",354.08,USD,-5.921113812389575,65015458,1.5436441846369664,1398455763802.0,USD,Consumer durables,Buy,353.5514232583777,361.1661901908363,370.95761447551024,-0.8443131379604988,9.47993321377774,-22.656181738750554,362.2989999999995,348.4392500000002,357.9476999999996,399.5584000000002,328.97890922605217,1.690293,-37.67083622886263
MU,"Micron Technology, Inc.",1016.59,USD,6.0981464473574425,35248718,1.4053296207679564,1148129727708.0,USD,Electronic technology,Strong buy,946.268790695732,912.0980441634824,839.3556830996927,10.584255240457317,14.83000112956061,244.4608216857264,964.6000000000004,943.3037500000004,938.2795,606.4795250000002,23.01430088223109,73.3679,697.287150515315
LLY,Eli Lilly and Company,1149.36,USD,-0.8830631252155925,2220239,0.8951547184976952,1081958131709.0002,USD,Health technology,Strong buy,1176.0563048663435,1158.9854190667172,1127.3474095143663,-1.9869356846827027,-2.098807495741065,6.778149386845021,1157.1539999999993,1202.5955,1191.5026000000003,1063.3285499999995,39.05522085282934,36.394959,95.1428306190653
