Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month,Performance % YTD,SMA 5,SMA 20,SMA 50,SMA 200,PE Ratio TTM,EPS Forecast Next Qtr,EPS Growth YoY TTM
NVDA,NVIDIA Corporation,210.0,USD,0.35842293906810035,6183101,0.042701487324862585,5103000000000.0,USD,Electronic technology,Strong buy,194.42376889992522,190.38786550593832,186.9299113209735,0.16933387392973348,25.771096604180393,10.6223825954118,211.45999999999995,196.69250000000002,187.15179999999987,183.77304999999996,42.843153256079646,1.740383,66.7494471848954
GOOG,Alphabet Inc.,370.87,USD,6.783565114738995,2953110,0.18008205545136455,4512538199805.681,USD,Technology services,Strong buy,329.55998653827544,321.5645454768411,311.45836314345667,7.848668140048858,33.62758521294227,16.776346862306756,351.3039999999999,329.85900000000004,312.40659999999997,280.24355,34.32106534393248,2.809751,34.30151628138206
GOOGL,Alphabet Inc.,373.56,USD,6.749728524889982,5687444,0.23197454677202897,4511108308379.216,USD,Technology services,Strong buy,331.2519832329031,322.80818209961217,312.22393945401757,7.971559049656045,34.354769097971506,17.879457242032196,353.6039999999997,331.96250000000015,313.6301999999997,280.0630500000002,34.57000342405538,2.809566,34.30151628138206
AAPL,Apple Inc.,270.057,USD,-0.06032121974687695,1590847,0.03806795684273231,3964744727090.274,USD,Electronic technology,Strong buy,263.86131552964224,262.407601097311,260.61151142975626,1.4908489608779143,8.933483925618177,-0.8073313621421018,269.93140000000017,265.08585,260.8025400000001,254.82718499999996,34.16799514157747,1.945766,25.648607401755065
MSFT,Microsoft Corporation,413.3,USD,-2.6292230127691583,3662605,0.10629304801260522,3069012365169.541,USD,Technology services,Strong buy,403.87172903485526,408.7142647448809,421.1598325045146,-2.148564664101803,13.372651213825264,-14.675309929085332,423.28999999999996,403.7999999999997,395.9012000000004,468.48610000000036,25.858886685144746,4.269135,28.732401172718202
AMZN,"Amazon.com, Inc.",270.5605,USD,2.859070863746947,6611110,0.1422599423159845,2909675880084.791,USD,Retail trade,Strong buy,241.14498723946193,234.0717660584737,229.89603764749438,2.6950960297578423,32.080597524957895,16.953618051352983,263.68210000000016,244.7160249999999,223.6428100000002,227.17960249999996,32.34280488679561,1.75265,36.43762334252114
AVGO,Broadcom Inc.,413.7266,USD,2.0413367862868492,1006026,0.05099571864495346,1958858139815.9739,USD,Electronic technology,Strong buy,375.14860845973135,361.99266987455337,351.66386735379524,-1.6049467863725557,38.18985270049101,17.27775494295232,411.99332000000015,385.33282999999966,347.6556319999995,339.3668580000001,80.70509519350811,2.385291,147.2579945015193
META,"Meta Platforms, Inc.",613.59,USD,-8.298959827833569,4569869,0.3697060070995782,1557551034612.172,USD,Technology services,Strong buy,631.6030539756633,633.0781014869413,639.7253089844593,-8.555205329398873,11.565875122731738,-7.41408578218718,661.5399999999996,645.4270000000006,631.0688000000001,678.7600250000005,22.308550902209443,7.160216,7.286010734569053
TSLA,"Tesla, Inc.",371.0,USD,-0.48283261802575417,1491797,0.022898232015324333,1393373422148.2993,USD,Consumer durables,Buy,378.831155798342,386.7567717197017,393.75823136911896,-0.2929398801365194,2.6251002738513485,-18.960244648318046,374.95799999999946,370.5454999999996,383.91969999999986,402.0936249999998,338.93659784396124,0.442424,-39.80422349318082
WMT,Walmart Inc.,128.8075,USD,0.6229982032653806,323464,0.018044400346125113,1026905170826.3083,USD,Retail trade,Strong buy,126.74134601137904,125.00213906658247,121.91101411404307,-0.6229988813023218,4.356720408328605,15.600179492932472,128.3835,127.31887499999996,125.52455000000016,112.17688750000006,47.18741986298861,0.658282,13.38317757009344
BRK.A,Berkshire Hathaway Inc.,708000.01,USD,-0.7012678330106761,13,0.06856540084388185,1018107640388.1373,USD,Finance,Buy,716540.0509972607,722679.1665695019,728433.1636095355,0.38993406593406726,-1.0290033942298467,-5.599998666666665,710382.0219999994,713130.3555000004,724375.1580000009,735060.4050999993,15.205201166634076,7611.349325,-24.793607676757496
BRK.B,Berkshire Hathaway Inc. New,471.66,USD,-0.7825318692414427,157384,0.03186953594007821,1017274513412.2397,USD,Finance,Buy,477.47465037366175,481.5551805680405,485.372413846319,0.39591315453384707,-1.280924274770804,-5.84877036090705,473.4659999999998,475.1019999999993,482.9182,489.8807500000007,15.194252947619354,5.07677,-24.793704785855137
LLY,Eli Lilly and Company,903.44,USD,6.135971146955512,822600,0.26975498632713435,853587161760.9457,USD,Health technology,Strong buy,928.1477661162484,946.0515976452788,952.3304690479714,2.8822611686196873,1.1136106727551562,-16.06837606837607,876.2339999999997,913.6505000000001,948.2366000000018,910.3184999999993,39.99380243033268,6.96762,96.61679330844018
JPM/PL,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.625% Non-Cumulative Preferred Stock, Series LL",19.41,USD,0.10314595152140058,1648,0.018755256422366553,834057291565.0,USD,Finance,,19.432662569596125,19.496709943165826,19.59478793456821,-0.7161125319693123,2.2116903633491405,-1.4720812182741074,19.456000000000053,19.43175000000001,19.48909999999995,19.89643299999999,0.9297134700681119,5.417494,2.4753228521923547
JPM/PC,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 6.00% Non-Cumulative Preferred Stock, Series EE",25.27,USD,-0.039556962025322634,3398,0.0431461929643009,834057291565.0,USD,Finance,,25.21166129239836,25.195219015530935,25.206359377990697,-0.5118110236220433,1.8130539887187722,0.43720190779014084,25.339999999999968,25.275249999999993,25.16150000000001,25.316910499999945,1.2103997624225238,5.417494,2.4753228521923547
JPM/PJ,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of JPMorgan Chase & Co. 4.75% Non-Cumulative Preferred Stock, Series GG",19.97,USD,0.20070245860511365,1260,0.023218017181332717,834057291565.0,USD,Finance,,19.96934496956027,20.032049843538474,20.13670810467773,-0.5478087649402363,2.4102564102564044,-1.577131591917202,20.003999999999955,19.967000000000038,20.00370000000006,20.463642500000073,0.956536733501298,5.417494,2.4753228521923547
JPM/PM,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.20% Non-Cumulative Preferred Stock, Series MM",17.91,USD,0.2238388360380478,6512,0.061102567302432374,834057291565.0,USD,Finance,,17.9579115271901,18.041249449765132,18.151215691351304,-0.7206208425720566,2.459954233409609,-2.3446019629225723,17.94400000000003,17.91501,18.04640600000002,18.459680999999986,0.8578654430149347,5.417494,2.4753228521923547
JPM/PK,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.55% Non-Cumulative Preferred Stock, Series JJ",19.1,USD,0,2321,0.03023241576670631,834057291565.0,USD,Finance,,19.123445335407744,19.18341546643129,19.27904239084845,-0.8822003113648061,2.139037433155092,-1.9003595274781586,19.153999999999996,19.115999999999982,19.16499999999996,19.570361999999985,0.9148648778104553,5.417494,2.4753228521923547
JPM/PD,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 5.75% Non-Cumulative Preferred Stock, Series DD",24.7495,USD,0.20040485829960272,1624,0.014365833377563116,834057291565.0,USD,Finance,,24.708919424947023,24.745801775414076,24.798397628562185,-0.1633723275514239,1.7660361842105299,-0.8433493589743577,24.76390000000001,24.69947499999994,24.72059000000003,24.958765000000035,1.1854684970350713,5.417494,2.4753228521923547
