Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month,Performance % YTD,SMA 5,SMA 20,SMA 50,SMA 200,PE Ratio TTM,EPS Forecast Next Qtr,EPS Growth YoY TTM
NVDA,NVIDIA Corporation,199.88,USD,-1.0788874591705468,107123519,0.7625954028669789,4857083941314.061,USD,Electronic technology,Strong buy,188.10897271260228,185.9206049950233,183.8601751803436,-0.050005000500047164,12.292134831460672,5.2914373008138575,200.16799999999998,184.1185,184.18959999999984,182.20039999999997,40.778521299167615,1.768365,66.7494471848954
GOOG,Alphabet Inc.,330.47,USD,-1.4698867024448272,14548049,0.9796596988279794,4010949108291.429,USD,Technology services,Strong buy,315.1237922158779,311.65411258012415,304.4399267305296,-2.389532136105853,8.682211332916776,4.055543310557654,334.5019999999999,307.66850000000005,307.2967999999999,274.3650500000001,30.58236704022803,2.623337,34.30151628138206
GOOGL,Alphabet Inc.,332.29,USD,-1.52036038172011,22480495,0.9845988695661079,4008894433308.2603,USD,Technology services,Strong buy,316.47286733119284,312.61954578288083,304.98942430851025,-2.4841895203298483,8.783474104629098,4.856421584095943,336.9059999999998,309.40500000000014,308.1841999999997,274.07760000000025,30.75079354796917,2.623481,34.30151628138206
AAPL,Apple Inc.,266.17,USD,-2.519685039370077,49503639,1.1982705680931192,3907678765527.349,USD,Electronic technology,Strong buy,261.0044533000162,260.43412985162473,259.2224171181864,-1.5388599119594453,7.337433208992851,-2.23503700574828,267.8560000000001,258.37299999999993,260.2682000000001,252.70789999999994,33.67620638174043,1.942915,25.648607401755065
MSFT,Microsoft Corporation,424.16,USD,1.4566938550960442,31895348,0.9070701021714379,3149654812054.316,USD,Technology services,Strong buy,401.07571510830604,407.8842612499801,421.90399757314793,0.7159054482423022,9.6615734636366,-12.433291699784256,419.3,383.7949999999998,393.21600000000035,471.21795000000037,26.538362875323003,4.054952,28.732401172718202
AMZN,"Amazon.com, Inc.",249.91,USD,0.6565168358305121,42727149,0.8543412871089375,2687595092391.4067,USD,Retail trade,Strong buy,229.61166613327643,225.9788818301241,224.5495914122438,0.2889361531361607,20.496624879459976,8.027146191752395,249.39000000000019,225.5544999999999,215.54760000000016,225.8588,34.84425978082039,1.630681,29.884099963781235
AVGO,Broadcom Inc.,402.17,USD,0.6355879188249182,16149971,0.7080056645815607,1904141440257.563,USD,Electronic technology,Strong buy,359.5507696069561,350.4289196155504,343.5857759073566,-0.8701010598964686,25.63101336998626,14.001842534193194,400.70600000000013,348.3852499999997,336.59509999999943,334.5050750000001,78.45076466916355,2.385283,147.2579945015193
META,"Meta Platforms, Inc.",668.84,USD,-0.30853616729515676,8615473,0.5707018737601247,1691867799706.3188,USD,Technology services,Strong buy,635.3740852702972,635.4418326871457,641.776112610178,-1.8375014676529269,10.821334482130144,0.9227054962465591,675.3499999999997,610.7890000000007,630.0118000000002,680.7914750000003,28.472302040364568,6.662819,-1.8041592642909376
TSLA,"Tesla, Inc.",386.42,USD,-1.549044585987257,50189654,0.734078873110748,1450014728911.6174,USD,Consumer durables,Buy,383.3175177724715,390.8286146253663,396.9540545060309,-4.014108996969538,1.7296301171515052,-15.591961555264307,392.07799999999946,369.305,389.7444999999996,399.60697500000026,359.1263940520446,0.363519,-47.21091105332875
WMT,Walmart Inc.,129.6,USD,1.3133208255159416,17283370,1.0358056373277602,1033223328960.788,USD,Retail trade,Strong buy,126.07990518923336,124.32219795863193,121.19227461635647,1.3529365762102055,7.435961203680676,16.311420237828134,126.92,125.25749999999996,125.59580000000017,111.02565000000003,47.47774480712167,0.6582,13.38317757009344
