Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month,Performance % YTD,SMA 5,SMA 20,SMA 50,SMA 200,PE Ratio TTM,EPS Forecast Next Qtr,EPS Growth YoY TTM
NVDA,NVIDIA Corporation,202.5,USD,1.3107864718831321,106721405,0.783135677294667,4920750120207.275,USD,Electronic technology,Strong buy,188.6911949348245,186.29489070930902,184.0983569985254,1.2601260126012652,14.242193450114245,6.671583217004235,200.89399999999998,185.4835,184.43879999999982,182.4217,41.31304063979109,1.742504,66.7494471848954
GOOG,Alphabet Inc.,337.73,USD,2.196871122946104,12884377,0.909055099304872,4097905502094.3696,USD,Technology services,Strong buy,316.73712554921127,312.691255437267,305.0999267305296,-0.24515595463137527,12.378131966858566,6.341509493371972,335.1539999999999,310.0950000000001,307.56339999999994,275.1659000000001,31.254222230448185,2.625077,34.30151628138206
GOOGL,Alphabet Inc.,339.32,USD,2.11562189653615,19315955,0.8919217325497181,4094647558399.15,USD,Technology services,Strong buy,318.03508955341505,313.6238314971665,305.62851521760115,-0.42112368123725324,12.31670583562278,7.074786999053336,337.3459999999998,311.84900000000016,308.4841999999997,274.8902500000002,31.40136406962863,2.625184,34.30151628138206
AAPL,Apple Inc.,273.17,USD,2.629898185370252,42882120,1.0327080770063881,4010447120082.4966,USD,Electronic technology,Strong buy,262.56000885557177,261.43412985162473,259.8587807545501,1.0505678245107948,7.559948025357333,0.3360819819654443,269.2040000000001,259.44949999999994,260.23920000000004,253.02399999999994,34.56185632227536,1.945727,25.648607401755065
MSFT,Microsoft Corporation,432.92,USD,2.0652583930592208,28899209,0.8327909525742656,3214703293848.356,USD,Technology services,Strong buy,403.0223817749727,409.1356898214087,422.7003612095115,2.7959491386577153,12.768950247460287,-10.624812907088364,423.64,386.80399999999975,393.60240000000033,470.89395000000036,27.086448641986124,4.054952,28.732401172718202
AMZN,"Amazon.com, Inc.",255.36,USD,2.1807850826297535,35886921,0.742079612313116,2746205818992.402,USD,Retail trade,Strong buy,230.82277724438754,226.75745325869553,225.04504595769836,2.476022312291832,21.72172172172173,10.382986081092767,250.76200000000017,227.9604999999999,216.4804000000002,226.01825,35.604138200273276,1.629661,29.884099963781235
AVGO,Broadcom Inc.,422.65,USD,5.092373871745769,23616180,1.082053866087462,2001107483805.518,USD,Electronic technology,Strong buy,364.10188071806726,353.35463390126466,345.4475940891748,4.17796401281735,32.90880503144653,19.807242576713204,405.8920000000001,353.6032499999997,338.1692999999995,335.2474250000001,82.4457709113608,2.385283,147.2579945015193
META,"Meta Platforms, Inc.",674.72,USD,0.879134023084743,9140071,0.7156243677411912,1706741722006.42,USD,Technology services,Strong buy,636.6807519369639,636.2818326871458,642.3106580647234,-0.9745215451450021,11.379082086607998,1.8099513372816785,675.9779999999997,614.8790000000006,629.9618000000003,680.5733250000005,28.722611734756864,6.662819,-1.8041592642909376
TSLA,"Tesla, Inc.",387.51,USD,0.28207649707571425,53323355,0.8038112698133114,1454104930194.524,USD,Consumer durables,Buy,383.5597399946937,390.9843289110806,397.0531454151218,-3.743355357941277,3.8650191642767204,-15.353866317169073,391.1899999999995,369.52900000000005,389.1482999999996,400.07482500000026,360.13940520446096,0.430767,-47.21091105332875
WMT,Walmart Inc.,129.98,USD,0.2932098765432064,17613497,1.0805419088988464,1036252905443.3009,USD,Retail trade,Strong buy,126.1643496336778,124.37648367291764,121.22682007090192,1.6501133964182255,7.88512616201858,16.65245680951312,127.96399999999998,125.65399999999997,125.61500000000017,111.17880000000002,47.616954244056124,0.6582,13.38317757009344
