Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Performance % 1 week,Performance % 1 month,Performance % YTD,SMA 5,SMA 20,SMA 50,SMA 200,PE Ratio TTM,EPS Forecast Next FY,EPS Growth YoY TTM
SPY,SPDR S&P 500 ETF TRUST,767.52,USD,-0.3466677053714113,19501074,0.5901330700084694,0,USD,Miscellaneous,,763.4762838077712,756.4454029068896,744.854678104597,0.7230876235219998,-0.45394412596301004,11.930699566872285,767.5639999999994,768.7774999999995,757.6277999999988,712.6901000000003,,,
QQQ,"Invesco QQQ Trust, Series 1",719.66,USD,0.09736285746076719,17928414,0.6517203821191774,0,USD,Miscellaneous,,715.2400272390432,710.0308789596112,698.3027504600742,1.7345453003293774,-0.06804138026800098,16.062961648872694,714.634,717.4500000000003,711.3477999999996,658.3240500000002,,,
