Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month,PE Ratio TTM,EPS Forecast Next Qtr
BX,Blackstone Inc.,113.47,USD,-0.052849467101208726,8819647,0.917511432551186,138690065277.0426,USD,Finance,Buy,121.03691688515454,128.45668946469277,135.97073950489855,4.836697925809581,-13.202784364721175,29.3401251486787,1.380239
PANW,"Palo Alto Networks, Inc.",169.74,USD,0.49138594517791284,6536822,1.0140445346917477,138507843002.68262,USD,Technology services,Strong buy,166.7317472311698,171.03061828672588,176.60501282150776,1.192321449862883,2.450507001448577,93.92430278884463,0.800678
UNLYF,"Unilever, PLC",62.25,USD,-3.75695732838591,2298,0.690276651347211,136029031311.3422,USD,Consumer non-durables,Buy,66.63931673933017,67.17726404818289,67.55643342115431,-4.546500038334744,-15.306122448979592,19.435916439584393,1.85103225
BKNG,Booking Holdings Inc. Common Stock,4294.29,USD,-1.9879535946355005,239142,0.7994207473923103,136014535374.13129,USD,Consumer services,Strong buy,4446.708089001958,4599.788292251482,4765.909203402113,0.674832171102832,3.94801497873495,25.84992285878191,27.699497
HTHIF,Hitachi Ltd.,29.71,USD,-4.083938660209848,8391,0.5956175157404582,135719748105.46796,USD,Producer manufacturing,Strong buy,31.76259006408972,32.09302568244154,31.911732614312886,1.0200612036722227,-9.969696969696967,25.786583416736526,0.24058759415
RYCEF,Rolls Royce Holdings plc,15.99,USD,-3.67469879518073,72416,1.834175499917683,134531165584.28195,USD,Electronic technology,Strong buy,16.748821179101927,16.600690912789144,16.172003323804894,-1.9018404907975488,-8.83694412770809,17.19655427081964,0.1903233222
DHR,Danaher Corporation,190.11,USD,-0.7258485639686613,3290766,0.8742265891851888,134434272151.02628,USD,Health technology,Strong buy,203.3859939771035,208.77684162193864,211.64367853720125,0.5926239483570582,-5.792864222001981,37.637346320603434,1.93844
SCCO,Southern Copper Corporation,159.81,USD,-4.144673704414585,3313621,1.769160696178688,130900865511.87703,USD,Non-energy minerals,Buy,180.02514727816794,175.59485240189514,165.1110474772246,-8.799863037151166,-16.46542261251372,30.76700935659004,1.758112
SYK,Stryker Corporation,339.76,USD,-1.7495156299702181,2331107,0.965275167607929,130022308459.71902,USD,Health technology,Strong buy,357.2180671762148,360.04271736677003,362.8012912243104,-0.2436947649666708,-8.086027323143512,40.45580653227439,2.997007
LOW,"Lowe's Companies, Inc.",229.71,USD,-0.5971699337920271,3607983,1.4787163435730004,128856147731.16464,USD,Retail trade,Strong buy,253.3443528229554,255.71282160260034,254.71685116878626,-4.56981429936438,-19.96864384635484,19.39004625721714,2.967133
SMFNF,Sumitomo Mitsui Financial Group Inc.,33.42,USD,1.2537038495797819,517,0.003528499630087661,127557743203.125,USD,Finance,Strong buy,35.08957721743775,34.67581648870679,33.44148381398272,5.906287829333066,-11.669089467424339,14.042536035392821,0.39803632069100003
SPGI,S&P Global Inc.,426.14,USD,-0.11719482467654228,1953230,1.0618051682676037,127330631169.97389,USD,Commercial services,Strong buy,446.7097052554059,460.86433043419856,474.5450268963127,0.33906286790675716,2.437499999999997,29.06761798871783,4.823097
SFTBF,Softbank Group Corp,22.25,USD,-2.8384279475982472,6346,1.4448998178506376,127014222778.31921,USD,Communications,Strong buy,25.17524471251255,26.150696080783582,26.70672273685584,-3.3701033614175273,-25.210084033613445,5.439575588417785,0.394508955712
DBSDF,DBS Group Holdings Ltd.,44.636,USD,-4.074615318490488,50431,5.946631134589533,126834541599.1701,USD,Finance,Buy,44.789622800222276,44.6418027761937,43.938694088651545,0.9702061433570759,-1.5613973182780487,14.905737473349932,nan
MSBHF,Mitsubishi Corp.,33.36,USD,-1.8823529411764721,10545,0.768961519109186,126427069921.875,USD,Distribution services,Buy,31.480958307204038,29.977332660529928,28.211282397923117,2.6461538461538443,0.7854984894259758,27.679440136367756,0.293789670063
CB,Chubb Limited,323.64,USD,-1.323251417769386,2197001,1.244861125520531,126270271746.81662,USD,Finance,Buy,324.7105251388629,319.75053656870466,312.682523295809,-1.8737493178097167,-1.335284433875982,12.582469918161848,6.578995
ZIJMF,Zijin Mining Group Company Ltd.,4.524,USD,-0.5714285714285671,43642,2.431918865453735,125962827182.85954,USD,Non-energy minerals,Strong buy,5.051967892746274,4.981040060600439,4.752377207780699,-5.057712486883519,-17.59562841530055,19.382494047562815,0.07316464064
INTU,Intuit Inc.,455.24,USD,1.8912688287562363,2594475,0.7790094489397097,125896618850.54088,USD,Technology services,Strong buy,464.4066196638561,495.9673557465305,536.6792724176855,2.227611605137882,15.813574844815312,29.535722627358368,12.553367
BYDDF,"BYD Co., Ltd.",13.09,USD,1.5909972836631747,216329,0.9349543952092495,125458512839.81369,USD,Producer manufacturing,Strong buy,12.458638702341998,12.501997058198889,12.711160997646545,0.6923076923076912,6.2499999999999964,21.967526826520558,0.19490208568
ACN,Accenture plc,203.55,USD,4.304381245196006,10525913,1.6019746486862323,125245687628.96849,USD,Technology services,Strong buy,220.11277859722185,230.4971197004549,240.29387478553272,3.0685097979644547,-9.779934844757662,16.828711741653855,3.743712
PLDGP,"Prologis, Inc.",52.5,USD,0,210,0.2010916403332376,124812790251.0,USD,Finance,,53.05228424314758,53.51851006890804,54.0083923932218,-0.9433962264150944,-1.7773620205799865,nan,nan
SNEJF,Sony Group Corporation,20.402,USD,-5.729599852139351,116670,0.8577484452528289,124656777867.18442,USD,Electronic technology,Strong buy,22.08212919704674,23.102407618900575,24.208843386241515,-9.090098921664731,-4.876911600149195,nan,0.21713867324
BTAFF,British American Tobacco p.l.c.,57.15,USD,-9.314503332275475,1075,0.025089915254435078,123858294779.65768,USD,Consumer non-durables,Buy,59.46865343395758,58.97780136641963,57.862079786376306,-9.196351965426299,-6.046557506411528,12.15127561220997,2.149092
FRCOF,Fast Retailing Co. Ltd.,383.58,USD,-5.510530853553394,60,0.392927308447937,120562068977.05197,USD,Retail trade,Strong buy,405.29232559887356,398.9200433615426,386.1610191397065,-10.115992970123026,-14.577765900587929,41.04017481190145,1.988309763302
PGR,Progressive Corporation (The),202.68,USD,0.7506089377143805,3144779,1.1303090248417331,118751502410.77676,USD,Finance,Buy,207.38702147425215,210.20976243367312,215.45792899828422,-1.3098310366655292,-2.501443140273229,10.530636420789019,4.809701
NOW,"ServiceNow, Inc.",113.27,USD,-0.3869492568815388,11318402,0.7036041192114936,118480419045.70695,USD,Technology services,Strong buy,117.12613020465133,124.31642330614382,135.24115305031688,-3.105218135158263,3.386272362175971,67.84666067684935,0.971506
BMY,Bristol-Myers Squibb Company,58.11,USD,-2.1222839818089914,12440230,1.206579741768776,118339487767.01567,USD,Health technology,Buy,58.84310985489304,57.518982796883975,55.583408723867045,-2.3197175995965753,-4.502875924404276,16.801110243733195,1.447864
BPAQF,BP Plc,7.695,USD,5.628002745367194,3483,0.19174341724975089,118271558210.47322,USD,Energy minerals,Buy,6.701356227686749,6.449739087557773,6.219496047176749,7.924263674614311,22.53184713375796,nan,0.112837
ENB,Enbridge Inc,54.07,USD,1.5589782118707705,4466932,1.1782839308667319,117971568480.57225,USD,Industrial services,Buy,52.49212106500059,51.40851564807147,50.2995351154731,-0.3317972350230409,3.8210445468510024,22.970326136573394,0.7158890397
PROSF,Prosus NV,53.558,USD,0.7191268175629367,422,0.03365204424207143,116986296479.18951,USD,Technology services,Strong buy,55.13379855552464,57.08103602907144,58.182080096643325,0,8.088799192734617,8.64970027972948,1.83
BBVXF,"Banco Bilbao Vizcaya Argentaria, S.A.",20.535,USD,-2.1210676835081044,2748,0.724206087758598,116938947301.96968,USD,Finance,Buy,22.286290207557457,22.456717351871177,22.050369514439783,-1.8637992831541244,-11.601377529057253,9.544648377287208,0.55864382535
VRTX,Vertex Pharmaceuticals Incorporated,458.05,USD,1.4305011182710061,1298727,0.8246201949585875,116360362051.03801,USD,Health technology,Strong buy,468.2421698194343,464.70912673739105,458.0701467017895,-3.596834617165462,-6.417276181914757,29.869968959490834,4.467625
ENNPF,Enbridge Inc.,18.108,USD,0.37694013303770174,400,0.18479164741753673,116126097801.8718,USD,Industrial services,,18.096635652589203,17.875547003489622,17.599813315372305,-0.8601102649314802,-4.594309799789251,7.692743955632903,0.7158890397
EBBNF,Enbridge Inc.,24.3,USD,0.30131671275849425,3593,0.5588564673676352,116126097801.8718,USD,Industrial services,,24.34849072895694,24.29810685430825,24.190059824237895,0.3717472118959102,-1.219512195121954,10.32326475159485,0.7158890397
EBGEF,Enbridge Inc.,25.24,USD,0.3578528827037768,462,0.42238069116840377,116126097801.8718,USD,Industrial services,,25.07766822425943,25.01977966407273,24.91981706621159,0.913579753313463,0.1190003966679793,10.722600918940493,0.7158890397
EBRGF,Enbridge Inc.,15.73,USD,0.006993496048681021,200,0.34019391052900155,116126097801.8718,USD,Industrial services,,15.141799759439317,14.688406115732015,14.226533873786552,0,1.1575562700964612,6.682508417390411,0.7158890397
ENBNF,Enbridge Inc.,15.8518,USD,-0.22470495672697724,1000,1.368738023542294,116126097801.8718,USD,Industrial services,,15.472915251596921,15.197107463226708,14.697692983959296,-0.3213250413446599,-0.22470495672697727,6.734252188861368,0.7158890397
EBBGF,Enbridge Inc.,24.7,USD,0,2700,0.6591796875,116126097801.8718,USD,Industrial services,,24.686905255132544,24.636621076037084,24.55418064392837,0.202839756592295,0.40650406504064174,10.493195035571718,0.7158890397
XIACF,Xiaomi Corp.,4.43,USD,-0.4494382022472014,11240,0.24075740050550487,115799932242.42914,USD,Electronic technology,Strong buy,4.540823854670821,4.716388790881106,4.993766579446652,7.785888077858866,-6.342494714587752,18.975586066651207,0.03966939856
UBS,UBS Group AG Registered,37.36,USD,-0.0802353570473419,2432828,0.8118848319513184,115505883107.1845,USD,Finance,Buy,40.3872773933326,41.33318953287272,41.433723663509014,0.4841312533620219,-11.026434865444159,15.138972035271404,0.802107
IBKR,"Interactive Brokers Group, Inc.",67.69,USD,-1.1102994886778745,5187138,1.2936910582837085,114812470125.08,USD,Finance,Strong buy,69.62198057381474,69.73361519834778,68.77884644070974,0.6542750929367995,-8.33502606811565,30.557060310581438,0.593988
IVSXF,Investors AB,37.21,USD,-2.0789473684210504,215,0.18491442332501934,114682458858.34525,USD,Finance,Buy,37.791665542776656,37.031300224852004,35.79188083000161,0,-5.173292558613662,6.693243405881711,nan
CEG,Constellation Energy Corporation,316.47,USD,-0.23642897673538865,2381753,0.915784075708669,114559088544.62238,USD,Utilities,Strong buy,310.172951368779,314.19478097013103,318.9431727404496,3.4655245692614587,9.319838336384683,42.77084009082063,2.486648
GLW,Corning Incorporated,133.08,USD,2.479593408285845,11120462,0.9476101251480217,114175736361.76006,USD,Electronic technology,Strong buy,125.91703966712747,118.18379845617612,108.25065488743459,-0.6420785426310178,0.9175703344202684,72.36935124259068,0.689673
SNDK,Sandisk Corporation,772.09,USD,2.4413220289508915,20973526,1.1632155144754943,113961231295.10242,USD,Electronic technology,Strong buy,612.2779176658379,541.5094072188564,452.6603323592534,12.300733069583437,26.15849673202615,nan,13.911027
PH,Parker-Hannifin Corporation,900.01,USD,-1.357957036387548,621746,0.699915581813988,113596142066.36249,USD,Producer manufacturing,Strong buy,934.3971565221289,925.9903315370279,899.819958254355,-0.19295813695592007,-9.958481316592463,32.82623443506678,7.828482
MITSF,"Mitsui & Co., Ltd.",39.6,USD,-3.8951583545686126,12794,0.15838686555190903,113004188085.93845,USD,Process industries,Strong buy,36.25009592584403,34.62755284322293,32.487775228260496,0.8595988538681912,6.738544474393531,20.77889271313285,0.44323996087800005
ESOCF,ENEL Societa per Azioni,11.085,USD,-4.849785407725317,121961,6.374612566183888,112585848242.05968,USD,Utilities,Buy,11.306575547689528,11.147818383865198,10.865180940838378,-4.992500535676019,-3.124317238365741,15.030364998278525,0.15745833413
COF/PJ,"Capital One Financial Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of Fixed Rate Non- Cumulative Perpetual Preferred Stock, Ser",18.22,USD,0.22002200220021534,80074,0.9565689001022583,112034754368.0,USD,Finance,,18.408795098046806,18.46191214700735,18.52611460074719,-0.32822757111598616,-1.8318965517241372,6.178156047607744,4.642976
COF/PI,"Capital One Financial Corporation Depositary shares each representing a 1/40th interest in a share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Serie",19.16,USD,-0.10427528675703635,104635,1.1781257177857745,112034754368.0,USD,Finance,,19.428652002074497,19.47654993886872,19.516703979094768,-0.10427528675703635,-2.24489795918368,6.496897358516158,4.642976
COF/PK,"Capital One Financial Corporation Depositary Shares, Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred S",17.65,USD,-0.28248587570621875,4167,0.5339843149315701,112034754368.0,USD,Finance,,17.83420383425863,17.878080520913528,17.9336722780473,0.22714366837023933,-1.9988895058301108,5.9848767420568985,4.642976
COF/PN,"Capital One Financial Corporation Depositary Shares, Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred S",16.21,USD,-0.24615384615384092,25236,0.8673088885757589,112034754368.0,USD,Finance,,16.465854839105866,16.56145791133699,16.669487550677278,-0.24615384615384092,-2.8759736369083306,5.496592180665288,4.642976
COF/PL,"Capital One Financial Corporation Depositary Shares, Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock, Seri",16.77,USD,-0.3565062388591725,28911,0.6823411682239682,112034754368.0,USD,Finance,,16.976452467046983,17.00820739035805,17.039359414663068,-0.4747774480712275,-2.2157434402332306,5.68648062120647,4.642976
COF,Capital One Financial Corporation,179.73,USD,-0.22760075496835608,5023382,0.9192714660602438,111779762421.23149,USD,Finance,Strong buy,197.46049325910863,205.48184360282073,210.73719609109634,-1.0297356828193858,-13.383132530120486,60.94401681869044,4.642976
HCA,"HCA Healthcare, Inc.",499.675,USD,-0.47306045214620057,1165250,1.0966802845448878,111738423886.76321,USD,Health services,Buy,514.2429221660137,505.18754163313537,489.5242045514253,-7.016450184227173,-8.259281019351514,17.603983906539554,7.166314
MDT,Medtronic plc.,86.87,USD,-0.38986354775827226,5744103,0.6898502556987888,111531089627.26317,USD,Health technology,Strong buy,93.1253334715062,94.7386560528476,95.32678047181493,-0.6177782862372636,-9.392438070404168,24.25181462869905,1.665389
CME,CME Group Inc.,310.71,USD,0.5859501456782138,1996026,0.9451652656289399,111428521612.35258,USD,Finance,Buy,305.85669897431785,299.2801785821861,292.1096346785569,0.47048552165687996,1.785363296861688,27.841397849462364,3.106298
TOELF,Tokyo Electron Ltd.,242.58,USD,-0.539003323566813,556,0.04524813229381984,111139424677.73177,USD,Producer manufacturing,Strong buy,254.4614206617854,249.9214216066338,238.46751191672095,-4.795171076696046,-13.917672107877927,34.736790269725724,2.418885095452
AAIGF,"AIA Group, Ltd.",10.525,USD,0.2380952380952415,10719,0.2668057239149427,110599078284.02127,USD,Finance,Strong buy,10.577130029099338,10.541670165473466,10.37360702413684,4.1460518503859145,0.3719244707228657,17.807846062190507,0.36
MCK,McKesson Corporation,898.95,USD,-2.3252023686640926,895212,1.3593418881236534,110110089938.11534,USD,Distribution services,Strong buy,914.2696699387694,895.8322572958533,867.7321168983776,-5.107986572930519,-4.59032052642751,25.85753117314579,11.572599
AIQUF,L'Air Liquide SA,189.61,USD,-2.971842337559316,389,1.3285519125683058,109605628959.87659,USD,Process industries,Strong buy,195.98713592834744,195.43969016632587,195.39302086493672,-5.421940054838402,-5.797893481717004,26.53128051097259,4.00579425
SBUX,Starbucks Corporation,95.83,USD,3.421109432333264,10473602,1.2193323325518282,109179127994.53387,USD,Consumer services,Buy,96.29462720270553,94.6364238363374,92.78877599687604,-3.426383150256984,0.9799789251843968,79.83837373989836,0.407994
MO,"Altria Group, Inc.",65.07,USD,-0.09212344541686208,7833714,0.9565780617626406,108790402910.953,USD,Consumer non-durables,Buy,65.68515578028148,64.60681186680145,63.5581593508417,-4.673307940228555,-3.614279366019866,15.8063497461559,1.246413
CRWD,"CrowdStrike Holdings, Inc.",428.18,USD,-1.7507629471558694,2351827,0.7736178359922701,108592480433.39809,USD,Technology services,Strong buy,426.3858073469579,435.31692696540733,445.36552220487494,-3.343190591209734,1.0831177170484858,nan,1.06904
NEM,Newmont Corporation,99.2,USD,-6.889431199549467,24345176,2.356899547731237,107917128271.3422,USD,Non-energy minerals,Strong buy,112.43577121586847,110.6628526612638,105.22327224555933,-8.516622861622169,-18.488085456039443,15.533980582524272,2.387286
IVSBF,Investors AB,35.35,USD,-5.099652076800823,5082,0.8841951423202727,107830528881.40283,USD,Finance,Buy,38.094644260384825,37.665433619789766,36.612496766367684,-7.193489104751907,-12.499999999999993,6.35867117435954,nan
SO,Southern Company (The),96.23,USD,-0.32111042055106925,5377920,1.0268401447694329,107719019599.74911,USD,Utilities,Buy,94.90772230046846,93.57295208436065,92.62759095603785,-2.299609117214072,1.454928835002646,24.581076938796365,1.231454
GLAXF,GSK plc,26.875,USD,-0.4629629629629629,327,0.17311662872571337,107558974858.33333,USD,Health technology,Buy,27.213509168813385,26.511032386137565,25.400993855850377,0,-4.274265360641137,14.35164220167809,0.5703650370000001
WDC,Western Digital Corporation,316.93,USD,3.945555919973772,8981626,1.0180097411788906,107451290065.55058,USD,Electronic technology,Strong buy,270.7141121388308,251.07934480589927,223.2628779709614,12.072562679019763,14.266657052206515,31.818044916521934,2.359285
ADTTF,Advantest Corp.,153.875,USD,-1.3120763874993033,813,0.7560680740258533,107338622444.15575,USD,Electronic technology,Strong buy,155.19837510410397,148.84510646093233,136.30682215850584,-1.3120763874993033,-14.51388888888889,61.24491058962231,0.85808498
SNYNF,Sanofi,88.7699,USD,2.237079266361471,1586,0.9004201203588055,106872971054.49901,USD,Health technology,Buy,91.35917096919877,92.74948212537605,94.21099010084033,0.6746810320385708,-5.322205631399315,17.761884208987087,nan
BNPQF,BNP Paribas,96.34,USD,-0.2949547218628684,3860,0.47217125382263,106421998832.28018,USD,Finance,Strong buy,101.78647311963006,100.60115161614551,98.07140959481583,-0.7187942805616293,-11.614678899082564,7.971089153199829,nan
UNCFF,UniCredito Spa,70.22,USD,-3.388023251814406,3075,0.7678477788598397,105888458854.3769,USD,Finance,Strong buy,78.69112262442205,79.78991517542941,79.33880935209284,-4.290046682795526,-20.056923295858837,nan,2.09045954655
ESLOF,EssilorLuxottica,228.82,USD,-1.3281586890901305,1624,1.9337937604191475,105734779734.19725,USD,Health technology,Strong buy,263.9370521111986,280.04955421916236,293.2835992164172,-1.4344174025414655,-21.096551724137935,39.10511246759887,3.736449
DLEGF,"Delta Electronics Thailand Public Co., Ltd.",8.4185,USD,-2.360241243331014,200,0.3940110323089046,105548309366.633,USD,Electronic technology,,7.85297318224882,7.392493402924365,7.052459442137394,-0.37278106508875053,19.836298932384334,133.975138727568,nan
CNQ,Canadian Natural Resources Limited,50.55,USD,2.9531568228105822,32380060,2.2467372550700118,105445877411.84843,USD,Energy minerals,Buy,44.31157311751346,41.66115874409825,39.08250696972313,5.532359081419622,24.38484251968503,13.449401786040115,0.6032457918999999
STOHF,Equinor ASA,41.43,USD,11.167757861972735,776,0.0014227750346984761,105021307543.97057,USD,Energy minerals,Buy,32.341987776902215,30.08839950190888,28.252037761156963,11.167757861972735,50.654545454545456,20.657383108726787,0.775098
CMCSA,Comcast Corporation,28.98,USD,1.4350717535876798,36041105,1.395658097499613,104265575569.63179,USD,Consumer services,Buy,30.131930595246104,29.76789885747725,29.487719892962332,-3.9124668435013255,-8.479393652297485,5.3908255515458166,0.824375
DELL,Dell Technologies Inc.,156.76,USD,5.059982574894432,7650668,1.133326619885251,103919001537.21599,USD,Electronic technology,Strong buy,140.63240948042917,136.53056925874367,133.9321363085342,2.4240444299248476,34.84731182795698,17.98139460191101,2.863805
BSX,Boston Scientific Corporation,69.89,USD,-1.9500561167227843,12993576,1.1477025899406776,103708755682.0456,USD,Health technology,Strong buy,75.86758066686784,80.30565906028255,85.1364948118576,0.9679283444091328,-6.8505930960948955,36.040635313531354,0.792512
VRT,"Vertiv Holdings, LLC",269.17,USD,1.684862679913882,6628128,0.7648656670607048,102984029597.71928,USD,Electronic technology,Strong buy,238.3140421280202,222.47665962586362,204.9312331766607,2.8622745337817217,14.745502600392191,78.92622566267887,0.993741
CCZ,Comcast Holdings ZONES,62.15,USD,-0.17667844522968107,103,0.755685986793837,102790458731.0,USD,Consumer services,,63.10619959681868,62.78484536984382,62.25682243287635,-0.7822477650063889,-3.4638086362224247,nan,nan
CHDRF,Christian Dior S.E.,568.0,USD,5.9365499748214265,1,0.10989010989010989,102473211425.47556,USD,Consumer non-durables,,613.3231536265682,622.098748966829,619.818242756507,4.07695831424645,-12.204773092617787,19.25949539152318,nan
MHVYF,Mitsubishi Heavy Industries Ltd.,30.45,USD,-0.7496740547588019,11944,0.18185610772507813,102368722045.89996,USD,Producer manufacturing,Strong buy,30.32438931391107,29.787233138877717,28.882570779418664,1.0788381742738564,-10.54641598119859,56.39051086794981,0.163483578013
ITOCF,Itochu Corp.,13.16,USD,2.412451361867708,4573,0.18830321223126747,102365683300.78355,USD,Distribution services,Strong buy,13.390384944464119,13.21075970836078,12.855943200383225,0.038008361839610656,-11.165114081274469,16.005623996807834,0.219698624678
IITSF,Intesa Sanpaolo S.p.A.,5.865,USD,-2.1194926568758308,1980,0.01865128594964718,101882454378.02357,USD,Finance,Strong buy,6.421611630407945,6.55090814636552,6.565689810501071,-1.59395973154362,-13.342198581560277,nan,0.1769288832
DUK/PA,"Duke Energy Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.75% Series A Cumulative Redeemable Perpetual Preferred Stock",24.97,USD,0.1202886928628612,88907,1.466437069402041,101680469971.0,USD,Utilities,,25.0122463853387,25.023372455759077,25.0194865077189,-0.39888312724372327,-0.1998401278976847,3.955768895648179,1.782464
CFRHF,Compagnie Financiere Richemont AG,173.05,USD,1.8420433145009556,453,0.4009559214020181,101539482022.97302,USD,Consumer durables,Strong buy,188.89010662394926,193.28950159552562,195.13599190219645,0.4644412191582069,-17.30774468760199,21.06225950966342,3.73262888205
NOC,Northrop Grumman Corporation,714.15,USD,-1.4748082335412027,846837,1.2923578563851486,101353336432.90993,USD,Electronic technology,Buy,710.369405483127,688.5107052015478,660.7376608933197,-2.642018731340231,1.6496811660214121,24.467833612564366,6.029468
ADBE,Adobe Inc.,245.99,USD,-0.004065040650402807,4440791,0.5826988809384924,100978895000.0,USD,Technology services,Buy,268.9250185837497,282.32473154506494,298.8251566331483,-0.910372608257801,-7.255829735894586,14.329319795653264,5.82029
DUK,Duke Energy Corporation (Holding Company),129.74,USD,-0.7724665391969338,5530867,1.0752501100451928,100895022363.57584,USD,Utilities,Buy,128.23030085383465,126.25745099229945,124.57388556521875,-3.070601419499429,0.9649805447470888,20.553522487841203,1.782464
ZFSVF,Zurich Insurance Group Ltd,672.04,USD,-1.7743868572597836,6,0.03588516746411483,100386848856.83076,USD,Finance,Buy,703.37852955142,710.9475178971549,714.8728546380365,-1.7743868572597836,-6.566379801743437,13.631907367018162,23.46
SPOT,Spotify Technology S.A.,482.52,USD,-6.61867162099397,2713106,1.480221026064621,99318309055.33348,USD,Technology services,Strong buy,509.22600440793025,522.1696017394321,545.1411570234856,-5.928684225917761,4.452862863946312,50.00777290675621,3.3329789847
WEBNF,Westpac Banking Corp. Ltd.,28.45,USD,-0.8710801393728222,204,0.09388374982741958,97183488476.63496,USD,Finance,Buy,27.79198226776049,27.15518847966334,26.35576159934481,-4.610226320201174,4.40366972477064,21.587773960821583,0.73215693644
BMO,Bank Of Montreal,136.62,USD,-0.9999999999999967,571973,0.8198003749187148,96480462274.47539,USD,Finance,Buy,138.69184239141939,137.22350892548903,134.16361233437706,-0.5025125628140688,-2.885982371339211,15.50887697150043,2.4823435464
BAMGF,BROOKFIELD CORP.,16.55,USD,10.333333333333337,100,0.159846547314578,96151245015.7782,USD,Finance,,14.721369902654496,13.810093489164087,12.994358061511184,0,10.333333333333337,33.620225927918234,0.6327929229
MZHOF,Mizuho Financial Group Inc.,38.56,USD,-1.632653061224491,45,0.004297665889903351,95841228320.31403,USD,Finance,Strong buy,41.32390353710356,40.963432043490755,39.46917699090565,-4.115379833395502,-22.132471728594506,14.347618440398302,0.39982079832
BN,Brookfield Corporation,39.12,USD,-0.331210191082809,6055623,0.9133677811266832,95837453301.02948,USD,Finance,Strong buy,42.43488886285445,43.52452972240416,44.06780231563683,-0.45801526717557184,-18.14187068424357,79.4696820725173,0.6327929229
STX,Seagate Technology Holdings PLC,434.6,USD,6.841704157140409,4137808,1.4098772515085927,94774548917.33954,USD,Electronic technology,Strong buy,390.8229007051819,370.2696930368523,338.3526163107564,9.33333333333334,3.4761904761904816,49.14788469585081,3.467067
GD,General Dynamics Corporation,349.63,USD,-1.0555807108897493,1024259,0.9346106765956107,94536360873.64743,USD,Electronic technology,Buy,353.51037323956683,351.86555436036235,347.1184918015292,-0.9687013170939005,0.766636885033279,22.618647137977437,3.67255
SNPMF,China Petroleum & Chemical Corp.,0.57102,USD,-4.940902280672555,39650,0.8112299596533296,94518116743.15619,USD,Energy minerals,Buy,0.6365432366221285,0.6288078788525221,0.6118664407604674,-7.900000000000004,-12.594520128577992,13.92253417332119,0.0035740000000000004
WM,"Waste Management, Inc.",233.83,USD,0.0171093716583346,1710491,0.7843694095329563,94312003877.93323,USD,Industrial services,Strong buy,234.23435286605525,230.90991554592202,227.74032816536027,-2.089439745414949,0.14990577351380108,34.907294061445675,1.754467
TT,Trane Technologies plc,423.03,USD,-0.8600890555425394,1275103,1.0103828058940418,93630040219.0707,USD,Producer manufacturing,Buy,430.8779164274783,427.4907711123814,423.49631084686587,-0.9853946259713595,-9.144992590365336,32.591662365077774,2.522607
HWM,Howmet Aerospace Inc.,232.94,USD,-3.7159508948869546,3021230,1.242828518311937,93394975558.4789,USD,Electronic technology,Strong buy,237.88600683433458,231.6987082462592,222.2758578902788,-3.436554325747209,-5.764796310530361,62.716062678369504,1.105462
AEM,Agnico Eagle Mines Limited,184.78,USD,-5.767759702177573,5565737,2.2859179404573613,92580253230.90192,USD,Non-energy minerals,Strong buy,207.3546317231767,202.4693958649249,192.69945183609167,-10.374933307464708,-12.013713632684155,20.48543369257351,3.4413842806999995
AXAHF,AXA,44.47,USD,-1.712896452646698,227,0.18573064964817543,91529132868.10957,USD,Finance,Strong buy,45.53498801633465,45.84552946678739,46.03114976105574,1.4833409402099464,-1.1118523460084502,8.078733014615755,2.613222
CVS,CVS Health Corporation,71.86,USD,-1.588605861407829,8956718,1.391989497072052,91421091310.13669,USD,Retail trade,Strong buy,76.56359893588653,77.13515247647976,76.90736545586397,-6.003924133420541,-9.244758777469066,51.93697600462561,2.229604
KYCCF,Keyence Corp.,375.92,USD,-1.333333333333329,2799,0.6013793696151946,91170489008.79124,USD,Electronic technology,Strong buy,381.55578716735914,379.024130807907,377.69684887594894,-2.0020855057351423,-1.6778479605581398,34.17646519972459,2.8896736136960004
CHGCF,"Chugai Pharmaceutical Co., Ltd.",55.4,USD,-1.8861241477021249,877,0.7865470852017937,91092011303.71257,USD,Health technology,Buy,58.67798863827632,57.60916832453,55.858316487931894,-1.8861241477021249,-9.18032786885246,32.92244764924552,0.394533889857
WMB,"Williams Companies, Inc. (The)",74.06,USD,1.7307692307692377,6628295,1.1304417290984223,90468967745.57309,USD,Industrial services,Strong buy,71.53199835231351,69.31309470022325,66.91186660921106,0.55668703326544,1.5494309611956607,34.69502482900778,0.603084
