Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month
SPY,SPDR S&P 500 ETF TRUST,681.31,USD,-0.5575584195700158,106605772,1.2482987741813543,0,USD,Miscellaneous,,685.749716108691,684.0473426237148,677.8083433781331,0.38455871519079116,-2.140158860114059
QQQ,"Invesco QQQ Trust, Series 1",608.91,USD,-0.3012689316414297,89602407,1.2013440232971246,0,USD,Miscellaneous,,611.0370363946533,611.2394641247158,606.721755659647,1.6781885582606875,-3.086105363679769
