Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month,Performance % YTD,SMA 5,SMA 20,SMA 50,SMA 200,PE Ratio TTM,EPS Forecast Next Qtr,EPS Growth YoY TTM
NVDA,NVIDIA Corporation,196.92,USD,-0.9805400512897959,6273355,0.04307806201990293,4785155882511.43,USD,Electronic technology,Strong buy,183.6880442812823,182.9140391608605,181.8254654256507,5.853894533139808,6.408732303036845,3.7321884794690017,194.04799999999997,180.21100000000004,182.71819999999985,181.5246,40.174636853272396,1.764332,66.7494471848954
GOOGL,Alphabet Inc.,339.03,USD,0.5665638348362506,967951,0.0391177304176114,4086753538162.8486,USD,Technology services,Strong buy,311.3647976797876,308.96256531812287,302.01845764845217,6.9039998738707435,10.84483096841691,6.98327548122436,329.5219999999998,304.49550000000016,307.7595999999997,271.70575000000025,31.37452687883471,2.619937,34.30151628138206
GOOG,Alphabet Inc.,336.34,USD,0.5590934911950093,601483,0.03791443962415622,4086449963573.612,USD,Technology services,Strong buy,310.05916142041445,308.08098848633534,301.5587375854007,6.632426605795434,10.394853447992896,5.903838282061778,327.26399999999995,302.7605,307.0181999999999,272.0426500000001,31.125588798711814,2.61972,34.30151628138206
AAPL,Apple Inc.,266.11,USD,-0.12010659460270734,2325220,0.058453548651307974,3906797964446.648,USD,Electronic technology,Strong buy,258.613027258751,258.88958006499075,258.1531133754596,2.4563970276825913,5.200529738491036,-2.257075168500113,262.2100000000001,255.45799999999994,260.7438000000001,251.84324999999993,33.668615096535845,1.934102,25.648607401755065
MSFT,Microsoft Corporation,417.85,USD,1.6122756675258971,3211491,0.10668410743276188,3102799047687.5884,USD,Technology services,Strong buy,393.3824273614728,404.4659238392625,421.2293064213718,11.842721590985132,4.392035376121129,-13.735974483107439,395.48400000000004,378.11799999999977,392.0474000000003,472.2907000000003,26.143565936094202,4.053081,28.732401172718202
AMZN,"Amazon.com, Inc.",249.23,USD,0.29376257545271217,1731055,0.03740292197467713,2675464335517.86,USD,Retail trade,Strong buy,223.51658661579987,221.80036213514478,221.8926414625591,4.961044430406402,17.108354477962596,7.733206535834696,245.0040000000002,219.30699999999993,213.88320000000013,225.43164999999996,34.749449262429934,1.627824,29.884099963781235
AVGO,Broadcom Inc.,394.53,USD,-0.5520266182698262,1028287,0.043068746680695005,1867968559458.5327,USD,Electronic technology,Strong buy,344.70495774862616,340.08969193242785,336.6355353162741,6.727803927933762,21.110633595284867,11.836156190206223,384.66600000000017,335.41424999999975,331.37909999999954,332.4927750000001,76.96044007490636,2.38398,147.2579945015193
META,"Meta Platforms, Inc.",672.38,USD,0.11912207034157575,408846,0.02510156471184377,1700822537004.7964,USD,Technology services,Strong buy,622.2190620141916,627.5654714683367,637.5997238711957,6.811755361397934,7.069436371887861,1.4568637066656565,654.1679999999997,599.3705000000007,629.3692000000002,681.3865250000003,28.62299869311095,6.644973,-1.8041592642909376
TSLA,"Tesla, Inc.",390.61,USD,-0.3418803418803355,3702358,0.05187792483615,1465737464157.812,USD,Consumer durables,Buy,380.2066498344475,390.133383729594,397.097459956634,11.582134746404243,-1.2838333038489687,-14.676714722586281,369.62599999999946,366.8689999999995,390.4744999999998,398.3763749999999,363.02044609665427,0.370615,-47.21091105332875
BRK.A,Berkshire Hathaway Inc.,711234.53,USD,-0.7741029968658463,181,1.0474537037037037,1022072300199.193,USD,Finance,Buy,722970.8733265375,728473.6476322982,733018.6459584472,-1.1762498263165169,-4.044644326739642,-5.16872933333333,719330.2359999993,717669.3905000004,733813.2728000009,735618.0307499993,15.274666599660698,7665.353448,-24.793607676757496
