Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month,Performance % YTD,SMA 5,SMA 20,SMA 50,SMA 200,PE Ratio TTM,EPS Forecast Next Qtr,EPS Growth YoY TTM
SPY,SPDR S&P 500 ETF TRUST,687.96,USD,0.27109750765194773,2254717,0.02912032310417726,0,USD,Miscellaneous,,670.7835592022952,671.9090604402736,671.0807433423489,1.5574024593673061,2.79259491684971,0.32812705079406745,681.8879999999996,660.3059999999996,674.0491999999994,665.1377000000003,,,
QQQ,"Invesco QQQ Trust, Series 1",620.99,USD,0.583099823450335,2297710,0.04178806923643132,0,USD,Miscellaneous,,600.7826844734204,601.5510873839244,600.9945271864303,1.8884951105860717,3.5449285511813633,0.14998548527562877,613.1459999999998,590.8515,600.3819999999996,597.4502999999999,,,
