date,price,total_return_index
2002-05-23,110.099998,293.65269518
2002-05-24,108.690002,289.89195395
2002-05-28,108.099998,288.31850546
2002-05-29,107.300003,286.18490551
2002-05-30,107.000000,285.38463942
2002-05-31,107.220001,285.97139997
2002-06-03,104.370003,278.37012188
2002-06-04,104.629997,279.06338208
2002-06-05,105.610001,281.67730622
2002-06-06,103.459999,275.94290435
2002-06-07,103.339996,275.62280425
2002-06-10,103.739998,276.68973078
2002-06-11,101.959999,271.94214342
2002-06-12,102.580002,273.59589378
2002-06-13,101.550003,270.84870271
2002-06-14,101.400002,270.44871204
2002-06-17,104.120003,277.70331257
2002-06-18,104.970001,279.97033766
2002-06-19,102.519997,273.43570135
2002-06-20,101.209999,269.94187369
2002-06-21,99.279999,265.72108941
2002-06-24,99.800003,267.11279874
2002-06-25,97.559998,261.11746325
2002-06-26,97.720001,261.54572410
2002-06-27,99.430000,266.12244059
2002-06-28,98.959999,264.86456771
2002-07-01,97.029999,259.69882842
2002-07-02,94.970001,254.18546237
2002-07-03,95.510002,255.63067465
2002-07-05,99.309998,265.80139128
2002-07-08,98.070000,262.48243693
2002-07-09,95.599998,255.87159610
2002-07-10,92.120003,246.55749609
2002-07-11,92.870003,248.56480568
2002-07-12,91.849998,245.83473175
2002-07-15,92.339996,247.14618667
2002-07-16,90.559998,242.38203586
2002-07-17,90.739998,242.86398949
2002-07-18,87.800003,234.99495938
2002-07-19,84.709999,226.72472047
2002-07-22,82.199997,220.00677883
2002-07-23,79.949997,213.98472350
2002-07-24,84.720001,226.75142448
2002-07-25,84.000000,224.82452751
2002-07-26,85.599998,229.10686707
2002-07-29,89.769997,240.26768874
2002-07-30,90.940002,243.39917713
2002-07-31,91.160004,243.98799427
2002-08-01,88.779999,237.61797996
2002-08-02,86.790001,232.29173184
2002-08-05,83.769997,224.20881652
2002-08-06,86.589996,231.75652838
2002-08-07,88.099998,235.79804142
2002-08-08,90.949997,243.42596024
2002-08-09,91.290001,244.33598488
2002-08-12,90.620003,242.54273453
2002-08-13,88.970001,238.12652687
2002-08-14,92.220001,246.82515319
2002-08-15,93.500000,250.25082867
2002-08-16,93.220001,249.50151851
2002-08-19,95.400002,255.33629772
2002-08-20,94.389999,252.63307018
2002-08-21,95.750000,256.27321622
2002-08-22,96.680000,258.76219468
2002-08-23,94.599998,253.19512003
2002-08-26,95.260002,254.96166637
2002-08-27,94.160004,252.01748575
2002-08-28,92.099998,246.50397732
2002-08-29,92.139999,246.61096739
2002-08-30,91.779999,245.64732906
2002-09-03,88.279999,236.27982103
2002-09-04,89.540001,239.65210431
2002-09-05,88.779999,237.61797996
2002-09-06,90.000000,240.88322571
2002-09-09,90.660004,242.64978787
2002-09-10,91.699997,245.43328565
2002-09-11,91.129997,243.90772403
2002-09-12,89.449997,239.41121450
2002-09-13,89.669998,240.00014238
2002-09-16,89.889999,240.58888042
2002-09-17,87.830002,235.07541946
2002-09-18,86.949997,232.72004015
2002-09-19,84.699997,226.69787408
2002-09-20,84.349998,226.77322432
2002-09-23,83.660004,224.91827631
2002-09-24,82.309998,221.28858724
2002-09-25,84.349998,226.77322432
2002-09-26,85.730003,230.48324691
2002-09-27,82.750000,222.47169521
2002-09-30,81.790001,219.89070813
2002-10-01,85.720001,230.45638470
2002-10-02,83.150002,223.54710122
2002-10-03,82.309998,221.28858724
2002-10-04,80.800003,217.22910279
2002-10-07,79.129997,212.73949073
2002-10-08,80.370003,216.07307850
2002-10-09,78.099998,209.97007268
2002-10-10,80.629997,216.77206552
2002-10-11,84.160004,226.26238353
2002-10-14,84.629997,227.52595158
2002-10-15,88.699997,238.46817370
2002-10-16,86.550003,232.68792573
2002-10-17,88.269997,237.31199122
2002-10-18,88.639999,238.30677895
2002-10-21,90.169998,242.42014603
2002-10-22,89.519997,240.67266268
2002-10-23,90.199997,242.50078012
2002-10-24,88.360001,237.55403588
2002-10-25,90.199997,242.50078012
2002-10-28,89.610001,240.91461242
2002-10-29,88.570000,238.11868019
2002-10-30,89.430000,240.43069712
2002-10-31,88.519997,237.98416348
2002-11-01,90.269997,242.68902126
2002-11-04,91.129997,245.00100654
2002-11-05,91.849998,246.93671521
2002-11-06,93.040001,250.13613430
2002-11-07,90.760002,244.00642447
2002-11-08,89.650002,241.02214036
2002-11-11,88.260002,237.28517647
2002-11-12,88.959999,239.16711325
2002-11-13,89.050003,239.40907881
2002-11-14,90.730003,243.92574291
2002-11-15,91.400002,245.72712470
2002-11-18,90.480003,243.25364975
2002-11-19,90.360001,242.93097100
2002-11-20,92.370003,248.33489489
2002-11-21,94.089996,252.95902366
2002-11-22,93.419998,251.15786335
2002-11-25,93.480003,251.31911571
2002-11-26,91.699997,246.53348146
2002-11-27,94.279999,253.46978535
2002-11-29,93.980003,252.66344441
2002-12-02,94.129997,253.06664652
2002-12-03,92.870003,249.67908121
2002-12-04,92.449997,248.54991914
2002-12-05,91.430000,245.80769552
2002-12-06,92.029999,247.42075707
2002-12-09,89.500000,240.61890661
2002-12-10,90.699997,243.84507718
2002-12-11,90.779999,244.06011725
2002-12-12,90.769997,244.03333414
2002-12-13,89.339996,240.18871574
2002-12-16,91.650002,246.39923368
2002-12-17,90.849998,244.24837421
2002-12-18,89.800003,241.42542157
2002-12-19,89.160004,239.70480043
2002-12-20,89.989998,243.12516042
2002-12-23,90.019997,243.20620584
2002-12-24,89.349998,241.39609145
2002-12-26,89.389999,241.50409400
2002-12-27,87.379997,236.07360847
2002-12-30,88.110001,238.04608261
2002-12-31,88.230003,238.37013770
2003-01-02,91.070000,246.04311163
2003-01-03,91.349998,246.79941419
2003-01-06,92.959999,251.14909912
2003-01-07,92.730003,250.52778787
2003-01-08,91.389999,246.90760657
2003-01-09,92.809998,250.74391952
2003-01-10,93.059998,251.41942978
2003-01-13,93.029999,251.33828945
2003-01-14,93.330002,252.14875938
2003-01-15,92.400002,249.63619343
2003-01-16,92.019997,248.60952857
2003-01-17,90.660004,244.93530645
2003-01-21,89.250000,241.12591899
2003-01-22,88.169998,238.20815762
2003-01-23,88.709999,239.66699084
2003-01-24,86.379997,233.37201038
2003-01-27,85.199997,230.18409237
2003-01-28,85.830002,231.88618839
2003-01-29,86.480003,233.64234105
2003-01-30,84.430000,228.10382134
2003-01-31,86.059998,232.50746799
2003-02-03,86.230003,232.96686242
2003-02-04,85.379997,230.67039647
2003-02-05,84.849998,229.23852038
2003-02-06,84.449997,228.15776724
2003-02-07,83.419998,225.37494972
2003-02-10,84.010002,226.96905902
2003-02-11,83.430000,225.40204923
2003-02-12,82.099998,221.80882506
2003-02-13,82.349998,222.48422458
2003-02-14,84.150002,227.34728149
2003-02-18,85.629997,231.34581182
2003-02-19,85.180000,230.13009900
2003-02-20,84.330002,227.83355396
2003-02-21,85.180000,230.13009900
2003-02-24,83.800003,226.40166204
2003-02-25,84.470001,228.21193462
2003-02-26,83.239998,224.88880381
2003-02-27,84.339996,227.86054273
2003-02-28,84.900002,229.37370153
2003-03-03,84.089996,227.18514320
2003-03-04,82.750000,223.56494608
2003-03-05,83.449997,225.45604259
2003-03-06,82.750000,223.56494608
2003-03-07,83.320000,225.10491964
2003-03-10,81.320000,219.70142288
2003-03-11,80.519997,217.54007480
2003-03-12,81.059998,218.99908205
2003-03-13,83.860001,226.56380032
2003-03-14,84.129997,227.29341468
2003-03-17,86.779999,234.45277934
2003-03-18,87.290001,235.83066208
2003-03-19,87.959999,237.64077646
2003-03-20,88.150002,238.15400606
2003-03-21,89.669998,243.23752926
2003-03-24,86.690002,235.15390204
2003-03-25,87.519997,237.40529706
2003-03-26,87.080002,236.21189033
2003-03-27,87.150002,236.40185583
2003-03-28,86.709999,235.20803778
2003-03-31,84.739998,229.86435612
2003-04-01,86.040001,233.39077280
2003-04-02,88.120003,239.03288129
2003-04-03,87.699997,237.89359448
2003-04-04,88.220001,239.30416115
2003-04-07,88.050003,238.84305816
2003-04-08,88.190002,239.22272024
2003-04-09,87.029999,236.07623458
2003-04-10,87.510002,237.37821337
2003-04-11,87.150002,236.40185583
2003-04-14,88.949997,241.28437123
2003-04-15,89.779999,243.53575043
2003-04-16,88.250000,239.38561788
2003-04-17,89.559998,242.93900751
2003-04-21,89.650002,243.18306130
2003-04-22,91.339996,247.76737135
2003-04-23,92.180000,250.04610318
2003-04-24,91.360001,247.82163365
2003-04-25,90.230003,244.75641488
2003-04-28,91.790001,248.98820981
2003-04-29,92.110001,249.85615349
2003-04-30,91.910004,249.31356213
2003-05-01,91.900002,249.28639934
2003-05-02,93.209999,252.83999464
2003-05-05,93.029999,252.35169722
2003-05-06,93.910004,254.73885873
2003-05-07,93.389999,253.32829205
2003-05-08,92.449997,250.77839111
2003-05-09,93.730003,254.25060877
2003-05-12,94.879997,257.36996329
2003-05-13,94.709999,256.90881284
2003-05-14,94.510002,256.36634804
2003-05-15,95.110001,257.99393227
2003-05-16,94.870003,257.34289542
2003-05-19,92.650002,251.32091918
2003-05-20,92.459999,250.80558554
2003-05-21,92.650002,251.32091918
2003-05-22,93.570000,253.81662111
2003-05-23,93.760002,254.33192312
2003-05-27,95.400002,258.78051414
2003-05-28,95.669998,259.51294445
2003-05-29,95.419998,258.83471316
2003-05-30,96.949997,262.98505137
2003-06-02,97.349998,264.07001260
2003-06-03,97.750000,265.15506876
2003-06-04,99.160004,268.97992809
2003-06-05,99.650002,270.30895894
2003-06-06,99.260002,269.25111303
2003-06-09,98.250000,266.51145223
2003-06-10,99.250000,269.22393442
2003-06-11,100.300003,272.07234130
2003-06-12,100.610001,272.91310636
2003-06-13,99.559998,270.06488933
2003-06-16,101.660004,275.76135504
2003-06-17,101.660004,275.76135504
2003-06-18,101.570000,275.51722215
2003-06-19,100.019997,271.31260582
2003-06-20,99.440002,270.71363230
2003-06-23,98.419998,267.93692126
2003-06-24,98.519997,268.20918196
2003-06-25,97.529999,265.51400675
2003-06-26,98.800003,268.97138534
2003-06-27,97.660004,265.86796147
2003-06-30,97.629997,265.78617253
2003-07-01,98.529999,268.23642385
2003-07-02,99.769997,271.61232988
2003-07-03,98.739998,268.80802892
2003-07-07,100.699997,274.14386391
2003-07-08,101.150002,275.36898957
2003-07-09,100.580002,273.81730928
2003-07-10,99.300003,270.33259388
2003-07-11,100.239998,272.89152800
2003-07-14,100.730003,274.22568450
2003-07-15,100.510002,273.62680589
2003-07-16,99.919998,272.02061018
2003-07-17,98.500000,268.15463490
2003-07-18,99.510002,270.90429388
2003-07-21,98.279999,267.55559809
2003-07-22,99.169998,269.97873408
2003-07-23,99.239998,270.16920583
2003-07-24,98.489998,268.12745629
2003-07-25,100.230003,272.86447595
2003-07-28,99.860001,271.85719049
2003-07-29,99.400002,270.60494950
2003-07-30,99.160004,269.95158711
2003-07-31,99.389999,270.57767597
2003-08-01,98.510002,268.18194007
2003-08-04,98.510002,268.18194007
2003-08-05,96.419998,262.49222946
2003-08-06,96.980003,264.01666786
2003-08-07,98.000000,266.79367947
2003-08-08,98.279999,267.55559809
2003-08-11,98.650002,268.56301012
2003-08-12,99.550003,271.01322980
2003-08-13,99.040001,269.62484264
2003-08-14,99.309998,270.35986741
2003-08-15,99.620003,271.20370154
2003-08-18,100.480003,273.54498531
2003-08-19,100.860001,274.57963922
2003-08-20,100.449997,273.46322800
2003-08-21,100.769997,274.33446222
2003-08-22,99.769997,271.61232988
2003-08-25,99.930000,272.04772551
2003-08-26,100.110001,272.53766820
2003-08-27,100.139999,272.61933059
2003-08-28,100.760002,274.30744181
2003-08-29,101.440002,276.15852976
2003-09-02,102.800003,279.86099043
2003-09-03,103.360001,281.38552375
2003-09-04,103.410004,281.52176484
2003-09-05,102.830002,279.94258954
2003-09-08,103.680000,282.25656813
2003-09-09,103.000000,280.40541690
2003-09-10,101.959999,277.57425373
2003-09-11,102.260002,278.39097253
2003-09-12,102.449997,278.90806218
2003-09-15,102.089996,277.92808189
2003-09-16,103.580002,281.98433908
2003-09-17,103.379997,281.44007081
2003-09-18,104.599998,284.76117667
2003-09-19,103.669998,283.31273713
2003-09-22,102.550003,280.25228014
2003-09-23,102.940002,281.31784617
2003-09-24,101.110001,276.31682380
2003-09-25,100.279999,274.04846984
2003-09-26,99.949997,273.14663991
2003-09-29,100.930000,275.82485617
2003-09-30,99.949997,273.14663991
2003-10-01,102.080002,278.96760833
2003-10-02,102.449997,279.97875386
2003-10-03,103.389999,282.54768616
2003-10-06,103.860001,283.83213649
2003-10-07,104.260002,284.92513424
2003-10-08,104.000000,284.21472525
2003-10-09,104.279999,284.97971294
2003-10-10,104.570000,285.77241711
2003-10-13,104.900002,286.67421540
2003-10-14,105.269997,287.68529765
2003-10-15,104.989998,286.92018340
2003-10-16,105.410004,288.06801297
2003-10-17,104.260002,284.92513424
2003-10-20,105.040001,287.05686744
2003-10-21,104.860001,286.56483653
2003-10-22,103.540001,282.95761173
2003-10-23,103.349998,282.43821237
2003-10-24,103.580002,283.06683241
2003-10-27,103.629997,283.20342153
2003-10-28,105.040001,287.05686744
2003-10-29,105.180000,287.43955113
2003-10-30,105.400002,288.04051796
2003-10-31,105.300003,287.76733971
2003-11-03,105.989998,289.65301000
2003-11-04,105.760002,289.02442159
2003-11-05,105.839996,289.24317934
2003-11-06,106.400002,290.77353439
2003-11-07,105.610001,288.61452766
2003-11-10,105.180000,287.43955113
2003-11-11,105.150002,287.35744578
2003-11-12,106.330002,290.58214509
2003-11-13,106.360001,290.66418716
2003-11-14,105.459999,288.20472865
2003-11-17,104.930000,286.75632075
2003-11-18,103.839996,283.77739959
2003-11-19,104.720001,286.18224776
2003-11-20,103.779999,283.61344202
2003-11-21,104.209999,284.78857676
2003-11-24,105.589996,288.55982241
2003-11-25,105.989998,289.65301000
2003-11-26,106.370003,290.69149233
2003-11-28,106.449997,290.91009188
2003-12-01,107.599998,294.05290732
2003-12-02,107.330002,293.31497169
2003-12-03,107.160004,292.85049906
2003-12-04,107.599998,294.05290732
2003-12-05,106.849998,292.00321619
2003-12-08,107.570000,293.97077034
2003-12-09,106.739998,291.70266949
2003-12-10,106.730003,291.67533268
2003-12-11,107.930000,294.95467397
2003-12-12,108.139999,295.52852548
2003-12-15,107.599998,294.05290732
2003-12-16,108.160004,295.58329401
2003-12-17,108.500000,296.51242911
2003-12-18,109.720001,299.84644402
2003-12-19,108.900002,299.01178544
2003-12-22,109.660004,301.09852681
2003-12-23,109.730003,301.29064383
2003-12-24,109.620003,300.98876826
2003-12-26,109.699997,301.20838028
2003-12-29,111.160004,305.21714610
2003-12-30,111.180000,305.27210447
2003-12-31,111.279999,305.54667487
2004-01-02,111.230003,305.40938967
2004-01-05,112.440002,308.73166620
2004-01-06,112.550003,309.03385817
2004-01-07,112.930000,310.07708648
2004-01-08,113.379997,311.31268492
2004-01-09,112.389999,308.59438100
2004-01-12,113.220001,310.87346087
2004-01-13,112.559998,309.06122662
2004-01-14,113.500000,311.64224534
2004-01-15,113.779999,312.41099816
2004-01-16,114.230003,313.64653332
2004-01-20,114.199997,313.56420650
2004-01-21,115.099998,316.03540338
2004-01-22,114.800003,315.21172382
2004-01-23,114.430000,314.19583232
2004-01-26,115.870003,318.14948156
2004-01-27,114.680000,314.88210013
2004-01-28,113.370003,311.28531647
2004-01-29,113.480003,311.58728696
2004-01-30,113.480003,311.58728696
2004-02-02,113.970001,312.93264395
2004-02-03,113.779999,312.41099816
2004-02-04,112.849998,309.85737953
2004-02-05,113.180000,310.76354412
2004-02-06,114.449997,314.25063250
2004-02-09,114.480003,314.33305424
2004-02-10,114.849998,315.34910394
2004-02-11,116.070000,318.69874892
2004-02-12,115.650002,317.54560386
2004-02-13,115.129997,316.11782513
2004-02-17,116.169998,318.97331932
2004-02-18,115.660004,317.57306723
2004-02-19,115.230003,316.39236389
2004-02-20,114.879997,315.43124093
2004-02-23,114.589996,314.63499309
2004-02-24,114.389999,314.08594721
2004-02-25,114.870003,315.40396740
2004-02-26,114.940002,315.59611605
2004-02-27,115.019997,315.81572808
2004-03-01,116.160004,318.94591923
2004-03-02,115.480003,317.07885317
2004-03-03,115.690002,317.65545734
2004-03-04,115.989998,318.47901034
2004-03-05,116.379997,319.55005005
2004-03-08,114.959999,315.65097951
2004-03-09,114.500000,314.38801262
2004-03-10,112.580002,309.11615336
2004-03-11,111.120003,305.10732426
2004-03-12,112.580002,309.11615336
2004-03-15,111.199997,305.32699957
2004-03-16,111.790001,306.94692696
2004-03-17,113.040001,310.37921517
2004-03-18,113.070000,310.46154199
2004-03-19,111.059998,306.01168538
2004-03-22,109.650002,302.12663128
2004-03-23,109.459999,301.60305546
2004-03-24,109.550003,301.85104841
2004-03-25,111.000000,305.84636729
2004-03-26,111.029999,305.92891560
2004-03-29,112.589996,310.22747057
2004-03-30,112.970001,311.27436909
2004-03-31,113.099998,311.63259519
2004-04-01,113.779999,313.50621070
2004-04-02,114.639999,315.87581211
2004-04-05,115.269997,317.61173110
2004-04-06,114.900002,316.59216938
2004-04-07,114.629997,315.84819054
2004-04-08,114.370003,315.13189654
2004-04-12,114.820000,316.37186128
2004-04-13,113.209999,311.93551487
2004-04-14,113.389999,312.43162733
2004-04-15,112.959999,311.24668425
2004-04-16,113.830002,313.64403378
2004-04-19,113.830002,313.64403378
2004-04-20,111.919998,308.38122350
2004-04-21,112.669998,310.44781031
2004-04-22,114.250000,314.80129201
2004-04-23,114.360001,315.10427498
2004-04-26,114.199997,314.66346894
2004-04-27,114.300003,314.93914673
2004-04-28,112.820000,310.86093150
2004-04-29,111.830002,308.13332548
2004-04-30,110.959999,305.73616578
2004-05-03,112.150002,309.01496920
2004-05-04,112.059998,308.76707117
2004-05-05,112.779999,310.75079327
2004-05-06,111.809998,308.07805070
2004-05-07,109.959999,302.98077999
2004-05-10,108.830002,299.86710483
2004-05-11,109.750000,302.40211924
2004-05-12,110.449997,304.33085132
2004-05-13,109.989998,303.06351813
2004-05-14,110.040001,303.20115137
2004-05-17,109.099998,300.61121023
2004-05-18,109.650002,302.12663128
2004-05-19,109.269997,301.07954292
2004-05-20,109.620003,302.04389314
2004-05-21,109.809998,302.56740568
2004-05-24,110.269997,303.83470723
2004-05-25,111.849998,308.18834713
2004-05-26,112.239998,309.26305706
2004-05-27,112.870003,310.99891278
2004-05-28,112.860001,310.97138613
2004-06-01,112.709999,310.55817002
2004-06-02,113.129997,311.71527005
2004-06-03,112.089996,308.84949291
2004-06-04,112.980003,311.30189574
2004-06-07,114.699997,316.04119347
2004-06-08,114.860001,316.48206279
2004-06-09,113.790001,313.53380063
2004-06-10,114.349998,315.07681161
2004-06-14,113.220001,311.96326300
2004-06-15,114.019997,314.16745140
2004-06-16,114.000000,314.11242974
2004-06-17,113.830002,313.64403378
2004-06-18,113.629997,314.23585670
2004-06-21,113.199997,313.04664224
2004-06-22,113.769997,314.62296996
2004-06-23,114.750000,317.33314244
2004-06-24,114.389999,316.33753207
2004-06-25,113.839996,314.81641585
2004-06-28,113.449997,313.73800406
2004-06-29,113.919998,315.03779970
2004-06-30,114.529999,316.72461369
2004-07-01,112.940002,312.32775378
2004-07-02,112.879997,312.16170798
2004-07-06,111.889999,309.42397721
2004-07-07,112.220001,310.33650140
2004-07-08,111.440002,308.17951962
2004-07-09,111.730003,308.98158918
2004-07-12,111.779999,309.11979194
2004-07-13,111.860001,309.34089103
2004-07-14,111.519997,308.40084020
2004-07-15,110.800003,306.40965110
2004-07-16,110.709999,306.16070895
2004-07-19,110.239998,304.86078675
2004-07-20,111.639999,308.73264704
2004-07-21,109.580002,303.03573837
2004-07-22,109.879997,303.86549278
2004-07-23,108.959999,301.32117626
2004-07-26,108.750000,300.74058547
2004-07-27,109.769997,303.56127586
2004-07-28,110.099998,304.47386333
2004-07-29,110.570000,305.77369062
2004-07-30,110.839996,306.52020064
2004-08-02,111.070000,307.15641424
2004-08-03,110.209999,304.77808025
2004-08-04,110.199997,304.75045868
2004-08-05,108.400002,299.77275487
2004-08-06,106.849998,295.48612811
2004-08-09,107.000000,295.90092622
2004-08-10,108.379997,299.71719534
2004-08-11,108.160004,299.10888806
2004-08-12,106.980003,295.84568308
2004-08-13,107.190002,296.42636879
2004-08-16,108.300003,299.49609624
2004-08-17,108.910004,301.18300514
2004-08-18,110.029999,304.28025924
2004-08-19,109.709999,303.39545154
2004-08-20,110.480003,305.52474847
2004-08-23,110.199997,304.75045868
2004-08-24,110.349998,305.16522514
2004-08-25,111.099998,307.23924730
2004-08-26,111.099998,307.23924730
2004-08-27,111.449997,308.20714119
2004-08-30,110.529999,305.66291959
2004-08-31,111.110001,307.26690051
2004-09-01,111.320000,307.84771278
2004-09-02,112.580002,311.33214341
2004-09-03,112.120003,310.06003261
2004-09-07,112.860001,312.10649649
2004-09-08,112.580002,311.33214341
2004-09-09,112.480003,311.05551642
2004-09-10,113.059998,312.65956063
2004-09-13,113.430000,313.68269764
2004-09-14,113.660004,314.31878468
2004-09-15,112.800003,311.94070380
2004-09-16,113.139999,312.88065972
2004-09-17,113.150002,314.21082960
2004-09-20,112.470001,312.32259649
2004-09-21,112.959999,313.68326716
2004-09-22,111.550003,309.76783883
2004-09-23,110.949997,308.10162237
2004-09-24,111.459999,309.51788421
2004-09-27,110.750000,307.54621689
2004-09-28,111.279999,309.01800662
2004-09-29,111.839996,310.57313565
2004-09-30,111.760002,310.35096080
2004-10-01,113.650002,315.59940660
2004-10-04,113.839996,316.12703231
2004-10-05,113.900002,316.29355271
2004-10-06,114.680000,318.45955185
2004-10-07,113.449997,315.04409603
2004-10-08,112.510002,312.43365228
2004-10-11,112.970001,313.71114185
2004-10-12,112.529999,312.48918017
2004-10-13,111.540001,309.73999578
2004-10-14,110.639999,307.24082930
2004-10-15,111.260002,308.96251037
2004-10-18,111.680000,310.12891251
2004-10-19,110.739998,307.51840548
2004-10-20,110.519997,306.90744046
2004-10-21,111.239998,308.90701411
2004-10-22,109.989998,305.43577729
2004-10-25,109.860001,305.07483016
2004-10-26,111.540001,309.73999578
2004-10-27,112.879997,313.46109231
2004-10-28,113.220001,314.40535124
2004-10-29,113.199997,314.34972843
2004-11-01,113.510002,315.21064807
2004-11-02,113.550003,315.32164057
2004-11-03,114.980003,319.29288155
2004-11-04,116.550003,323.65246975
2004-11-05,117.279999,325.67972825
2004-11-08,117.110001,325.20759878
2004-11-09,116.879997,324.56898055
2004-11-10,116.970001,324.81884025
2004-11-11,117.860001,327.29032189
2004-11-12,118.790001,329.87292260
2004-11-15,118.730003,330.68334507
2004-11-16,117.879997,328.31599010
2004-11-17,118.580002,330.26554119
2004-11-18,118.739998,330.71118812
2004-11-19,117.419998,327.03476703
2004-11-22,117.980003,328.59457875
2004-11-23,118.160004,329.09581686
2004-11-24,118.440002,329.87564362
2004-11-26,118.349998,329.62480309
2004-11-29,117.809998,328.12096221
2004-11-30,117.889999,328.34380150
2004-12-01,119.230003,332.07581377
2004-12-02,119.330002,332.35440242
2004-12-03,119.250000,332.13165806
2004-12-06,119.209999,332.02015931
2004-12-07,118.099998,328.92875858
2004-12-08,118.790001,330.85049827
2004-12-09,119.209999,332.02015931
2004-12-10,119.330002,332.35440242
2004-12-13,120.370003,335.25102839
2004-12-14,120.790001,336.42078436
2004-12-15,120.879997,336.67146669
2004-12-16,120.809998,336.47643881
2004-12-17,119.440002,334.23232095
2004-12-20,119.470001,334.31616649
2004-12-21,120.389999,336.89063576
2004-12-22,120.680000,337.70203907
2004-12-23,120.769997,337.95386043
2004-12-27,120.519997,337.25443047
2004-12-28,121.180000,339.10124704
2004-12-29,121.360001,339.60495306
2004-12-30,121.129997,338.96133574
2004-12-31,120.870003,338.23393616
2005-01-03,120.300003,336.63871947
2005-01-04,118.830002,332.52525748
2005-01-05,118.010002,330.23070574
2005-01-06,118.610001,331.90967305
2005-01-07,118.440002,331.43393664
2005-01-10,119.000000,333.00089897
2005-01-11,118.180000,330.70641051
2005-01-12,118.570000,331.79769971
2005-01-13,117.620003,329.13935326
2005-01-14,118.239998,330.87419650
2005-01-18,119.470001,334.31616649
2005-01-19,118.220001,330.81832057
2005-01-20,117.500000,328.80352816
2005-01-21,116.779999,326.78864083
2005-01-24,116.550003,326.14508679
2005-01-25,116.879997,327.06855836
2005-01-26,117.230003,328.04800078
2005-01-27,117.430000,328.60761436
2005-01-28,117.430000,328.60761436
2005-01-31,118.160004,330.65040802
2005-02-01,118.910004,332.74898268
2005-02-02,119.269997,333.75652126
2005-02-03,118.959999,332.88905219
2005-02-04,120.230003,336.44299552
2005-02-07,120.070000,335.99529199
2005-02-08,120.209999,336.38696139
2005-02-09,119.309998,333.86849460
2005-02-10,119.739998,335.07172551
2005-02-11,120.769997,337.95386043
2005-02-14,120.680000,337.70203907
2005-02-15,121.129997,338.96133574
2005-02-16,121.209999,339.18531406
2005-02-17,120.230003,336.44299552
2005-02-18,120.389999,336.89063576
2005-02-22,118.599998,331.88170344
2005-02-23,119.449997,334.26019564
2005-02-24,120.239998,336.47087020
2005-02-25,121.430000,339.80102505
2005-02-28,120.629997,337.56222268
2005-03-01,121.230003,339.24125327
2005-03-02,121.169998,339.07346728
2005-03-03,121.220001,339.21328366
2005-03-04,122.730003,343.43865572
2005-03-07,122.790001,343.60659991
2005-03-08,122.330002,342.31936527
2005-03-09,120.970001,338.51369550
2005-03-10,121.239998,339.26928615
2005-03-11,120.389999,336.89063576
2005-03-14,121.139999,338.98946354
2005-03-15,120.139999,336.19107923
2005-03-16,119.120003,333.33678735
2005-03-17,119.360001,334.00824771
2005-03-18,118.540001,333.01662396
2005-03-21,118.099998,331.78067748
2005-03-22,116.900002,328.40939086
2005-03-23,117.000000,328.69038414
2005-03-24,117.139999,329.08354061
2005-03-28,117.309998,329.56130196
2005-03-29,116.529999,327.37008589
2005-03-30,118.180000,332.00544680
2005-03-31,117.959999,331.38720462
2005-04-01,117.430000,329.89829774
2005-04-04,117.629997,330.46009447
2005-04-05,118.190002,332.03344804
2005-04-06,118.599998,333.18523259
2005-04-07,119.239998,334.98322892
2005-04-08,118.000000,331.49955764
2005-04-11,118.089996,331.75248640
2005-04-12,118.699997,333.46613095
2005-04-13,117.300003,329.53304760
2005-04-14,115.769997,325.23484067
2005-04-15,114.150002,320.68373662
2005-04-18,114.500000,321.66697581
2005-04-19,115.410004,324.22337875
2005-04-20,113.800003,319.70052906
2005-04-21,116.010002,325.90908534
2005-04-22,115.570000,324.67304394
2005-04-25,116.330002,326.80803604
2005-04-26,115.199997,323.63351749
2005-04-27,115.650002,324.89778161
2005-04-28,114.199997,320.82421744
2005-04-29,115.750000,325.17874326
2005-05-02,116.400002,327.00477247
2005-05-03,116.599998,327.56656920
2005-05-04,117.500000,330.09506581
2005-05-05,117.459999,329.98261787
2005-05-06,117.089996,328.94302814
2005-05-09,117.820000,330.99392159
2005-05-10,116.599998,327.56656920
2005-05-11,117.239998,329.36466045
2005-05-12,115.949997,325.74053999
2005-05-13,115.720001,325.09435985
2005-05-16,116.800003,328.12849249
2005-05-17,117.580002,330.31980349
2005-05-18,118.790001,333.71902807
2005-05-19,119.290001,335.12361482
2005-05-20,119.120003,334.64604330
2005-05-23,119.779999,336.50026360
2005-05-24,119.500000,335.71363427
2005-05-25,119.410004,335.46076879
2005-05-26,120.050003,337.25870184
2005-05-27,120.250000,337.82062513
2005-05-31,119.480003,335.65741030
2005-06-01,120.500000,338.52296596
2005-06-02,120.760002,339.25324476
2005-06-03,120.150002,337.53963185
2005-06-06,120.040001,337.23073224
2005-06-07,120.129997,337.48343952
2005-06-08,119.910004,336.86548210
2005-06-09,120.480003,338.46671036
2005-06-10,120.199997,337.68017595
2005-06-13,120.580002,338.74767200
2005-06-14,120.860001,339.53436461
2005-06-15,121.089996,340.18054475
2005-06-16,121.400002,341.05130437
2005-06-17,121.360001,342.31496734
2005-06-20,121.400002,342.42776331
2005-06-21,121.470001,342.62525910
2005-06-22,121.570000,342.90729650
